condition,slurm_id,prior_range,tmax,n_summary_dims,a_var,sd_r_var,tau_prior,a_prior,A_prior,mu_c_prior,b_prior,mu_r_prior,sd_r_prior,x0_var,A_prior_shape,A_prior_rate,A_prior_mean,A_prior_sd,tau_prior_shape,tau_prior_rate,tau_prior_mean,tau_prior_sd,mu_c_prior_shape,mu_c_prior_rate,mu_c_prior_mean,mu_c_prior_sd,b_prior_shape,b_prior_rate,b_prior_mean,b_prior_sd,mu_r_prior_shape,mu_r_prior_rate,mu_r_prior_mean,mu_r_prior_sd,sd_r_prior_shape,sd_r_prior_rate,sd_r_prior_mean,sd_r_prior_sd,a_value,a_prior_shape,a_prior_rate,a_prior_shift,a_prior_mean,a_prior_sd,link_function,normal_restriction,attention_setting_key_dim,num_heads,num_inducing_points,num_seeds,num_dense_fc,dense_setting_units,dense_setting_activation,coupling_design,n_coupling_layers,n_epochs,learning_rate,max_obs,batch_size,use_layer_norm,n_iterations,alphas_in_dir_cond,category,dropout
635,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,17.1302808649841,16.9059809481002,NA,NA,93.8065044166797,22.2696434094267,NA,NA,0.544735886780156,0.162559189904303,NA,NA,66.8897368674786,17.0749304822151,NA,NA,308.621867209241,54.8522502159366,NA,NA,38.1572567297942,8.62887091876583,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
636,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,-5.71606677925136,23.3363828845772,NA,NA,112.495306763054,23.1485941178246,NA,NA,0.0971046473075033,0.143406173637379,NA,NA,79.6066896826319,15.118495932097,NA,NA,383.318608750222,24.5037331594342,NA,NA,60.2159392144296,8.73803968583067,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
637,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,23.8748017589967,13.2561523156806,NA,NA,75.9438137056255,50.4092023525046,NA,NA,0.722379581956837,0.117147896243106,NA,NA,148.059328749396,9.59004484401324,NA,NA,357.200596785606,28.2095723374226,NA,NA,62.8920058358032,12.7263255950568,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
638,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,37.7466942973938,15.0134053640049,NA,NA,81.5133508158437,61.7807342553999,NA,NA,0.518993968603664,0.0932319293678657,NA,NA,142.568792141458,17.9719220744239,NA,NA,365.586010525231,8.97647434554551,NA,NA,50.0430701534401,5.55900179590723,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
639,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,22.1763960600286,6.94065326044033,NA,NA,105.166372200462,29.5881813176099,NA,NA,0.530334468475537,0.123588350879672,NA,NA,97.2925198611439,10.412241878485,NA,NA,342.037407446009,33.5548642499999,NA,NA,60.2150980149994,10.6261580726278,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
640,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,8.73840363281128,17.295843428166,NA,NA,142.395863038058,38.0245640033141,NA,NA,0.765617544447251,0.0244660364184531,NA,NA,88.7258125795761,32.5882773610705,NA,NA,375.987254447706,26.5418902382514,NA,NA,36.9175668581059,4.62727461303247,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
641,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,18.9157110651693,14.7942199207282,NA,NA,121.315853011169,33.2138707053304,NA,NA,0.670186819089235,0.121610038793746,NA,NA,118.307718781805,6.15404356736807,NA,NA,395.291588553967,52.8780806441546,NA,NA,42.5357867688619,5.25667505750505,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
642,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,29.320179150132,4.35669824454447,NA,NA,110.285563602712,34.3288541765865,NA,NA,0.715459417479425,0.166991474329725,NA,NA,111.02128247969,13.1619976177654,NA,NA,383.224549072788,39.4518093288349,NA,NA,43.0463516095709,3.95962486842308,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
643,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,23.5518875271573,3.11207859487927,NA,NA,88.0318652168332,44.9869123912671,NA,NA,0.473241015186499,0.068343324335242,NA,NA,90.2762397113385,31.1521574598681,NA,NA,374.633401574081,23.6868526984903,NA,NA,56.7722971509119,16.2942463802078,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
644,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,38.1936187746692,11.9932055349859,NA,NA,120.104598540734,18.268847706159,NA,NA,0.390736234226402,0.0378958529025429,NA,NA,105.614861522087,17.3240715834586,NA,NA,355.70410955873,53.3934991169296,NA,NA,51.5035245635513,12.7325282226122,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
645,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,17.1302808649841,16.9059809481002,NA,NA,93.8065044166797,22.2696434094267,NA,NA,0.544735886780156,0.162559189904303,NA,NA,66.8897368674786,17.0749304822151,NA,NA,308.621867209241,54.8522502159366,NA,NA,38.1572567297942,8.62887091876583,NA,3.56472587178305,3.37444153871445,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
646,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,-5.71606677925136,23.3363828845772,NA,NA,112.495306763054,23.1485941178246,NA,NA,0.0971046473075033,0.143406173637379,NA,NA,79.6066896826319,15.118495932097,NA,NA,383.318608750222,24.5037331594342,NA,NA,60.2159392144296,8.73803968583067,NA,2.60453426941053,4.86479255560188,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
647,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,23.8748017589967,13.2561523156806,NA,NA,75.9438137056255,50.4092023525046,NA,NA,0.722379581956837,0.117147896243106,NA,NA,148.059328749396,9.59004484401324,NA,NA,357.200596785606,28.2095723374226,NA,NA,62.8920058358032,12.7263255950568,NA,2.69881340745944,2.41514374568359,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
648,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,37.7466942973938,15.0134053640049,NA,NA,81.5133508158437,61.7807342553999,NA,NA,0.518993968603664,0.0932319293678657,NA,NA,142.568792141458,17.9719220744239,NA,NA,365.586010525231,8.97647434554551,NA,NA,50.0430701534401,5.55900179590723,NA,2.58153139885964,3.00550096455136,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
649,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,22.1763960600286,6.94065326044033,NA,NA,105.166372200462,29.5881813176099,NA,NA,0.530334468475537,0.123588350879672,NA,NA,97.2925198611439,10.412241878485,NA,NA,342.037407446009,33.5548642499999,NA,NA,60.2150980149994,10.6261580726278,NA,2.93759829752237,2.32388680052238,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
650,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,8.73840363281128,17.295843428166,NA,NA,142.395863038058,38.0245640033141,NA,NA,0.765617544447251,0.0244660364184531,NA,NA,88.7258125795761,32.5882773610705,NA,NA,375.987254447706,26.5418902382514,NA,NA,36.9175668581059,4.62727461303247,NA,2.57113594309725,2.85768811967851,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
651,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,18.9157110651693,14.7942199207282,NA,NA,121.315853011169,33.2138707053304,NA,NA,0.670186819089235,0.121610038793746,NA,NA,118.307718781805,6.15404356736807,NA,NA,395.291588553967,52.8780806441546,NA,NA,42.5357867688619,5.25667505750505,NA,2.19576230640193,4.04732230581848,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
652,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,29.320179150132,4.35669824454447,NA,NA,110.285563602712,34.3288541765865,NA,NA,0.715459417479425,0.166991474329725,NA,NA,111.02128247969,13.1619976177654,NA,NA,383.224549072788,39.4518093288349,NA,NA,43.0463516095709,3.95962486842308,NA,2.81653901159109,2.74817687400556,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
653,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,23.5518875271573,3.11207859487927,NA,NA,88.0318652168332,44.9869123912671,NA,NA,0.473241015186499,0.068343324335242,NA,NA,90.2762397113385,31.1521574598681,NA,NA,374.633401574081,23.6868526984903,NA,NA,56.7722971509119,16.2942463802078,NA,3.00279600827777,3.24846177814274,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
654,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,fixed,NA,NA,38.1936187746692,11.9932055349859,NA,NA,120.104598540734,18.268847706159,NA,NA,0.390736234226402,0.0378958529025429,NA,NA,105.614861522087,17.3240715834586,NA,NA,355.70410955873,53.3934991169296,NA,NA,51.5035245635513,12.7325282226122,NA,2.50914106824263,2.93144352866361,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
655,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,26.170391479447,5.73679014203116,NA,NA,105.232731097311,55.1854757794485,NA,NA,0.762627848327434,0.093002092780265,NA,NA,109.927458739095,12.6196883715335,NA,NA,405.250723594712,60.9595473489868,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
656,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,27.9454646218764,11.9193291485067,NA,NA,90.4229139446524,28.3397106321998,NA,NA,0.524363610846977,0.139532530268372,NA,NA,102.488629122474,15.2013436551411,NA,NA,464.142940382393,22.1517282236755,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
657,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,29.4598563224955,9.18101004545364,NA,NA,131.853818547057,13.2946822317594,NA,NA,0.497652230698741,0.252999539760125,NA,NA,95.4088371065013,30.0537775397797,NA,NA,298.798376924742,10.3512791749613,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
658,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,43.4743436181949,19.098212562527,NA,NA,114.448654408174,8.25211770195742,NA,NA,0.587513613581955,0.0815349379175078,NA,NA,99.2302738041486,9.86433430955787,NA,NA,368.249077122858,22.4024880295234,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
659,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,16.5418329693556,11.1115072142324,NA,NA,141.558251525856,35.3397696261321,NA,NA,0.34855515071269,0.188142783536627,NA,NA,99.692542415366,30.9250274860524,NA,NA,328.614857680492,50.8297208591467,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
660,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,25.3401571810573,12.7312059754246,NA,NA,51.7622341692818,41.1792915361618,NA,NA,0.501046717553628,0.0812636815069349,NA,NA,84.8603441454758,17.8053572170843,NA,NA,363.07842930411,47.8529424976041,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
661,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,40.6679470469702,15.3238450940461,NA,NA,102.842811211087,11.8673658886982,NA,NA,0.838847606993679,0.108626783395331,NA,NA,86.5658453268371,13.3183460628985,NA,NA,424.562010163036,22.6654635304482,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
662,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,13.31267628541,5.15681614593662,NA,NA,89.031821421568,11.5535707326753,NA,NA,0.517314468474814,0.12095531597378,NA,NA,133.625863717333,30.6227855587556,NA,NA,446.175429837969,75.9414288833055,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
663,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,43.4641539232466,9.56900668321717,NA,NA,122.980605369294,36.8810791038638,NA,NA,0.36623556980769,0.211218351298127,NA,NA,106.101567703425,8.54875007173761,NA,NA,382.453337462187,25.2340297692396,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
664,NA,random,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,42.1749056179413,9.14805118232151,NA,NA,119.609465495104,17.1799693989511,NA,NA,0.49794094171929,0.124218236329417,NA,NA,115.309459498334,13.0687982132804,NA,NA,346.751143499905,39.2642458785233,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
665,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,26.170391479447,5.73679014203116,NA,NA,105.232731097311,55.1854757794485,NA,NA,0.762627848327434,0.093002092780265,NA,NA,109.927458739095,12.6196883715335,NA,NA,405.250723594712,60.9595473489868,NA,NA,0,0,NA,1.85634163214771,4.32769042342463,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
666,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,27.9454646218764,11.9193291485067,NA,NA,90.4229139446524,28.3397106321998,NA,NA,0.524363610846977,0.139532530268372,NA,NA,102.488629122474,15.2013436551411,NA,NA,464.142940382393,22.1517282236755,NA,NA,0,0,NA,3.93134485229879,3.19693578738546,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
667,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,29.4598563224955,9.18101004545364,NA,NA,131.853818547057,13.2946822317594,NA,NA,0.497652230698741,0.252999539760125,NA,NA,95.4088371065013,30.0537775397797,NA,NA,298.798376924742,10.3512791749613,NA,NA,0,0,NA,2.54343136462414,2.63182749713511,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
668,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,43.4743436181949,19.098212562527,NA,NA,114.448654408174,8.25211770195742,NA,NA,0.587513613581955,0.0815349379175078,NA,NA,99.2302738041486,9.86433430955787,NA,NA,368.249077122858,22.4024880295234,NA,NA,0,0,NA,3.35703269915163,2.65406847551451,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
669,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,16.5418329693556,11.1115072142324,NA,NA,141.558251525856,35.3397696261321,NA,NA,0.34855515071269,0.188142783536627,NA,NA,99.692542415366,30.9250274860524,NA,NA,328.614857680492,50.8297208591467,NA,NA,0,0,NA,1.7171981155106,3.25332291370561,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
670,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,25.3401571810573,12.7312059754246,NA,NA,51.7622341692818,41.1792915361618,NA,NA,0.501046717553628,0.0812636815069349,NA,NA,84.8603441454758,17.8053572170843,NA,NA,363.07842930411,47.8529424976041,NA,NA,0,0,NA,2.03335266260337,3.33514338946235,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
671,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,40.6679470469702,15.3238450940461,NA,NA,102.842811211087,11.8673658886982,NA,NA,0.838847606993679,0.108626783395331,NA,NA,86.5658453268371,13.3183460628985,NA,NA,424.562010163036,22.6654635304482,NA,NA,0,0,NA,3.10105248912831,2.07694959571171,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
672,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,13.31267628541,5.15681614593662,NA,NA,89.031821421568,11.5535707326753,NA,NA,0.517314468474814,0.12095531597378,NA,NA,133.625863717333,30.6227855587556,NA,NA,446.175429837969,75.9414288833055,NA,NA,0,0,NA,2.90254842329658,2.68608163935299,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
673,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,43.4641539232466,9.56900668321717,NA,NA,122.980605369294,36.8810791038638,NA,NA,0.36623556980769,0.211218351298127,NA,NA,106.101567703425,8.54875007173761,NA,NA,382.453337462187,25.2340297692396,NA,NA,0,0,NA,2.5108401834673,3.18702045001505,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
674,NA,random,1200,32,estimated,fixed,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,42.1749056179413,9.14805118232151,NA,NA,119.609465495104,17.1799693989511,NA,NA,0.49794094171929,0.124218236329417,NA,NA,115.309459498334,13.0687982132804,NA,NA,346.751143499905,39.2642458785233,NA,NA,0,0,NA,2.46320388622951,3.44639817465191,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
675,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,26.170391479447,5.73679014203116,NA,NA,105.232731097311,55.1854757794485,NA,NA,0.762627848327434,0.093002092780265,NA,NA,109.927458739095,12.6196883715335,NA,NA,405.250723594712,60.9595473489868,NA,NA,57.0120078926044,11.6775320676866,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
676,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,27.9454646218764,11.9193291485067,NA,NA,90.4229139446524,28.3397106321998,NA,NA,0.524363610846977,0.139532530268372,NA,NA,102.488629122474,15.2013436551411,NA,NA,464.142940382393,22.1517282236755,NA,NA,57.8199296308427,9.19593159682078,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
677,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,29.4598563224955,9.18101004545364,NA,NA,131.853818547057,13.2946822317594,NA,NA,0.497652230698741,0.252999539760125,NA,NA,95.4088371065013,30.0537775397797,NA,NA,298.798376924742,10.3512791749613,NA,NA,43.2640579193212,8.34792712840041,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
678,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,43.4743436181949,19.098212562527,NA,NA,114.448654408174,8.25211770195742,NA,NA,0.587513613581955,0.0815349379175078,NA,NA,99.2302738041486,9.86433430955787,NA,NA,368.249077122858,22.4024880295234,NA,NA,23.8872010728692,5.65352434702916,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
679,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,16.5418329693556,11.1115072142324,NA,NA,141.558251525856,35.3397696261321,NA,NA,0.34855515071269,0.188142783536627,NA,NA,99.692542415366,30.9250274860524,NA,NA,328.614857680492,50.8297208591467,NA,NA,51.3393099267926,13.9602064414519,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
680,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,25.3401571810573,12.7312059754246,NA,NA,51.7622341692818,41.1792915361618,NA,NA,0.501046717553628,0.0812636815069349,NA,NA,84.8603441454758,17.8053572170843,NA,NA,363.07842930411,47.8529424976041,NA,NA,53.163754736807,2.93367039877252,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
681,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,40.6679470469702,15.3238450940461,NA,NA,102.842811211087,11.8673658886982,NA,NA,0.838847606993679,0.108626783395331,NA,NA,86.5658453268371,13.3183460628985,NA,NA,424.562010163036,22.6654635304482,NA,NA,34.7770372013158,9.57729961380998,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
682,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,13.31267628541,5.15681614593662,NA,NA,89.031821421568,11.5535707326753,NA,NA,0.517314468474814,0.12095531597378,NA,NA,133.625863717333,30.6227855587556,NA,NA,446.175429837969,75.9414288833055,NA,NA,62.0108180262908,10.3004537253316,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
683,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,43.4641539232466,9.56900668321717,NA,NA,122.980605369294,36.8810791038638,NA,NA,0.36623556980769,0.211218351298127,NA,NA,106.101567703425,8.54875007173761,NA,NA,382.453337462187,25.2340297692396,NA,NA,64.5718549208764,4.02431762093495,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
684,NA,random,1200,32,fixed,estimated,normal,fixed,normal,normal,normal,normal,normal,trial,NA,NA,42.1749056179413,9.14805118232151,NA,NA,119.609465495104,17.1799693989511,NA,NA,0.49794094171929,0.124218236329417,NA,NA,115.309459498334,13.0687982132804,NA,NA,346.751143499905,39.2642458785233,NA,NA,40.3722367159993,5.66737058879855,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
685,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,26.170391479447,5.73679014203116,NA,NA,105.232731097311,55.1854757794485,NA,NA,0.762627848327434,0.093002092780265,NA,NA,109.927458739095,12.6196883715335,NA,NA,405.250723594712,60.9595473489868,NA,NA,57.0120078926044,11.6775320676866,NA,1.85634163214771,4.32769042342463,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
686,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,27.9454646218764,11.9193291485067,NA,NA,90.4229139446524,28.3397106321998,NA,NA,0.524363610846977,0.139532530268372,NA,NA,102.488629122474,15.2013436551411,NA,NA,464.142940382393,22.1517282236755,NA,NA,57.8199296308427,9.19593159682078,NA,3.93134485229879,3.19693578738546,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
687,NA,random,1200,32,estimated,estimated,normal,gamma,normal,normal,normal,normal,normal,trial,NA,NA,29.4598563224955,9.18101004545364,NA,NA,131.853818547057,13.2946822317594,NA,NA,0.497652230698741,0.252999539760125,NA,NA,95.4088371065013,30.0537775397797,NA,NA,298.798376924742,10.3512791749613,NA,NA,43.2640579193212,8.34792712840041,NA,2.54343136462414,2.63182749713511,1,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,100,0.00025,1000,16,FALSE,1000,no,prior_x_complexity,0
