,participant,rt,accuracy,congruency_num,spacing_num
6767,3286,0.274,1,1,0
6768,3286,0.376,1,0,0
6769,3286,0.389,1,0,0
6770,3286,0.329,1,1,0
6771,3286,0.355,1,0,0
6772,3286,0.364,1,1,0
6773,3286,0.387,1,1,0
6774,3286,0.352,1,1,0
6775,3286,0.413,1,0,0
6776,3286,0.31,1,0,0
6777,3286,0.345,1,0,0
6778,3286,0.302,1,1,0
6779,3286,0.387,1,1,0
6780,3286,0.341,1,0,0
6781,3286,0.401,1,0,0
6782,3286,0.326,1,0,0
6783,3286,0.313,1,1,0
6784,3286,0.327,1,0,0
6785,3286,0.315,1,1,0
6786,3286,0.439,1,0,0
6787,3286,0.405,1,0,0
6788,3286,0.433,1,1,0
6789,3286,0.377,1,0,0
6790,3286,0.368,1,0,0
6791,3286,0.328,1,1,0
6792,3286,0.309,1,1,0
6793,3286,0.32,1,0,0
6794,3286,0.37,1,0,0
6795,3286,0.36,1,0,0
6796,3286,0.429,1,1,0
6797,3286,0.337,1,1,0
6798,3286,0.346,1,1,0
6799,3286,0.472,1,1,0
6800,3286,0.35,1,0,0
6801,3286,0.452,1,0,0
6802,3286,0.561,1,1,0
6803,3286,0.375,1,1,0
6804,3286,0.476,1,0,0
6805,3286,0.337,1,0,0
6806,3286,0.455,1,1,0
6807,3286,0.484,1,0,0
6808,3286,0.346,1,1,0
6809,3286,0.389,0,0,0
6810,3286,0.321,1,1,0
6811,3286,0.472,1,1,0
6812,3286,0.311,1,0,0
6813,3286,0.402,1,0,0
6814,3286,0.534,1,1,0
6815,3286,0.39,1,0,0
6816,3286,0.634,1,1,0
6817,3286,0.362,1,0,0
6818,3286,0.398,1,1,0
6819,3286,0.339,1,0,0
6820,3286,0.392,1,1,0
6821,3286,0.4,1,1,0
6822,3286,0.336,1,0,0
6823,3286,0.324,1,0,0
6824,3286,0.46,1,1,0
6825,3286,0.34,1,1,0
6826,3286,0.314,1,1,0
6827,3286,0.32,1,1,0
6828,3286,0.333,1,0,0
6829,3286,0.352,1,1,0
6830,3286,0.374,1,1,0
6831,3286,0.356,1,1,0
6832,3286,0.605,1,0,0
6833,3286,0.388,1,0,0
6834,3286,0.35,1,1,0
6835,3286,0.381,1,1,0
6836,3286,0.364,1,1,0
6837,3286,0.383,1,0,0
6838,3286,0.376,1,0,0
6839,3286,0.32,1,0,0
6840,3286,0.376,1,0,0
6841,3286,0.386,1,0,0
6842,3286,0.35,1,1,0
6843,3286,0.37,1,0,0
6844,3286,0.391,1,1,0
6845,3286,0.4,1,0,0
6846,3286,0.371,1,1,0
6847,3286,0.391,1,1,0
6848,3286,0.494,1,0,0
6849,3286,0.452,1,1,0
6850,3286,0.339,1,1,0
6851,3286,0.295,1,1,0
6852,3286,0.393,1,0,0
6853,3286,0.32,1,0,0
6854,3286,0.299,1,0,0
6855,3286,0.297,1,1,0
6856,3286,0.289,1,0,0
6857,3286,0.314,1,0,0
6858,3286,0.398,1,1,0
6859,3286,0.399,1,0,0
6860,3286,0.373,1,1,0
6861,3286,0.343,1,1,0
6862,3286,0.346,1,0,0
6863,3286,0.403,1,0,0
6864,3286,0.333,1,1,0
6865,3286,0.341,1,0,0
6866,3286,0.46,1,0,0
6867,3286,0.347,1,1,0
6868,3286,0.328,1,0,0
6869,3286,0.339,1,1,0
6870,3286,0.324,1,0,0
6871,3286,0.334,1,0,0
6872,3286,0.34,1,0,0
6873,3286,0.438,1,1,0
6874,3286,0.354,1,0,0
6875,3286,0.457,1,1,0
6876,3286,0.435,1,1,0
6877,3286,0.389,1,0,0
6878,3286,0.45,1,0,0
6879,3286,0.564,1,1,0
6880,3286,0.485,1,1,0
6881,3286,0.368,1,0,0
6882,3286,0.326,1,1,0
6883,3286,0.389,1,1,0
6884,3286,0.34,1,1,0
6885,3286,0.412,1,0,0
6886,3286,0.372,1,1,0
6887,3286,0.365,1,1,0
6888,3286,0.426,1,0,0
6889,3286,0.387,1,1,0
6890,3286,0.362,0,0,0
6891,3286,0.339,1,0,0
6892,3286,0.49,1,0,0
6893,3286,0.341,1,0,0
6894,3286,0.337,1,1,0
6895,3286,0.367,1,1,0
6896,3286,0.355,1,1,0
6897,3286,0.403,1,1,0
6898,3286,0.38,1,0,0
6899,3286,0.322,1,1,0
6900,3286,0.336,1,1,0
6901,3286,0.367,1,0,0
6902,3286,0.451,1,1,0
6903,3286,0.377,0,1,0
6904,3286,0.385,1,0,0
6905,3286,0.368,1,0,0
6906,3286,0.393,1,0,0
6907,3286,0.359,1,0,0
6908,3286,0.322,1,0,0
6909,3286,0.375,1,1,0
6910,3286,0.448,1,1,0
6911,3286,0.434,1,0,0
6912,3286,0.349,1,0,0
6913,3286,0.369,1,0,0
6914,3286,0.345,1,0,0
6915,3286,0.362,1,0,0
6916,3286,0.346,1,1,0
6917,3286,0.411,1,1,0
6918,3286,0.311,1,1,0
6919,3286,0.35,1,0,0
6920,3286,0.429,1,1,0
6921,3286,0.362,1,0,0
6922,3286,0.517,1,1,0
6923,3286,0.439,1,1,0
6924,3286,0.641,1,0,0
6925,3286,0.452,1,1,0
6926,3286,0.41,1,0,0
6927,3286,0.523,1,0,0
6928,3286,0.403,1,0,0
6929,3286,0.374,1,1,0
6930,3286,0.395,1,1,0
6931,3286,0.577,1,0,0
6932,3286,0.445,1,0,0
6933,3286,0.387,1,0,0
6934,3286,0.393,1,0,0
6935,3286,0.382,1,0,0
6936,3286,0.345,1,0,0
6937,3286,0.346,1,1,0
6938,3286,0.311,1,0,0
6939,3286,0.366,1,1,0
6940,3286,0.319,1,1,0
6941,3286,0.386,1,1,0
6942,3286,0.347,1,1,0
6943,3286,0.332,1,0,0
6944,3286,0.34,1,1,0
6945,3286,0.341,1,1,0
6946,3286,0.34,1,1,0
6947,3286,0.465,1,1,0
6948,3286,0.459,1,1,0
6949,3286,0.341,1,0,0
6950,3286,0.343,1,1,0
6951,3286,0.332,1,0,0
6952,3286,0.353,1,0,0
6953,3286,0.359,1,0,0
6954,3286,0.364,1,1,0
6955,3286,0.326,1,0,0
6956,3286,0.32,1,1,0
6957,3286,0.374,1,0,0
6958,3286,0.555,1,1,0
6959,3286,0.417,1,1,0
6960,3286,0.253,1,1,0
6961,3286,0.292,1,1,0
6962,3286,0.314,1,0,0
6963,3286,0.298,1,0,0
6964,3286,0.325,1,0,0
6965,3286,0.392,1,1,0
6966,3286,0.365,1,0,0
6967,3286,0.334,1,1,0
6968,3286,0.343,1,1,0
6969,3286,0.423,1,1,0
6970,3286,0.37,1,0,0
6971,3286,0.37,1,1,0
6972,3286,0.354,1,1,0
6973,3286,0.442,1,0,0
6974,3286,0.332,1,0,0
6975,3286,0.322,1,0,0
6976,3286,0.399,1,1,0
6977,3286,0.436,1,0,0
6978,3286,0.347,1,0,0
6979,3286,0.448,1,0,0
6980,3286,0.474,1,0,0
6981,3286,0.482,1,1,0
6982,3286,0.497,1,0,0
6983,3286,0.383,1,1,0
6984,3286,0.516,1,1,0
6985,3286,0.376,1,1,0
6986,3286,0.531,1,0,0
6987,3286,0.398,1,1,0
6988,3286,0.353,1,0,0
6989,3286,0.372,1,1,0
6990,3286,0.486,1,1,0
6991,3286,0.457,1,1,0
6992,3286,0.514,1,0,0
6993,3286,0.518,1,1,0
6994,3292,0.4732,1,0,0
6995,3292,0.5144,1,0,0
6996,3292,0.5193,1,1,0
6997,3292,0.6378,1,1,0
6998,3292,0.5384,1,1,0
6999,3292,0.4878,1,1,0
7000,3292,0.4723,1,0,0
7001,3292,0.5948,1,0,0
7002,3292,0.419,1,0,0
7003,3292,0.5713,1,1,0
7004,3292,0.5718,1,1,0
7005,3292,0.4845,1,0,0
7006,3292,0.5359,1,1,0
7007,3292,0.4672,1,0,0
7008,3292,0.4965,1,1,0
7009,3292,0.4537,1,0,0
7010,3292,0.589,1,1,0
7011,3292,0.397,1,0,0
7012,3292,0.3593,1,1,0
7013,3292,0.4829,1,1,0
7014,3292,0.419,1,0,0
7015,3292,0.4206,1,0,0
7016,3292,0.4619,1,0,0
7017,3292,0.4253,1,0,0
7018,3292,0.5652,1,0,0
7019,3292,0.5846,1,0,0
7020,3292,0.4874,1,1,0
7021,3292,0.3856,1,1,0
7022,3292,0.4698,1,0,0
7023,3292,0.6974,1,1,0
7024,3292,0.4542,1,0,0
7025,3292,0.372,1,0,0
7026,3292,0.5162,1,1,0
7027,3292,0.4182,1,1,0
7028,3292,0.4694,1,0,0
7029,3292,0.4329,1,1,0
7030,3292,0.4927,1,0,0
7031,3292,0.522,1,1,0
7032,3292,0.4197,1,0,0
7033,3292,0.4542,1,0,0
7034,3292,0.5385,1,1,0
7035,3292,0.5362,1,1,0
7036,3292,0.502,1,1,0
7037,3292,0.6042,1,1,0
7038,3292,0.4176,1,0,0
7039,3292,0.5043,1,0,0
7040,3292,0.4522,1,1,0
7041,3292,0.472,1,1,0
7042,3292,0.4214,1,1,0
7043,3292,0.3708,1,0,0
7044,3292,0.4324,1,0,0
7045,3292,0.4701,1,1,0
7046,3292,0.438,1,0,0
7047,3292,0.4071,1,0,0
7048,3292,0.4366,1,1,0
7049,3292,0.4741,1,0,0
7050,3292,0.5212,1,1,0
7051,3292,0.3806,1,0,0
7052,3292,0.5862,1,0,0
7053,3292,0.5552,1,1,0
7054,3292,0.5539,1,1,0
7055,3292,0.3718,1,0,0
7056,3292,0.4194,1,1,0
7057,3292,0.3887,1,0,0
7058,3292,0.5022,1,1,0
7059,3292,0.4704,1,1,0
7060,3292,0.4211,1,1,0
7061,3292,0.5022,1,1,0
7062,3292,0.3878,0,0,0
7063,3292,0.5393,1,0,0
7064,3292,0.5028,1,1,0
7065,3292,0.8398,1,1,0
7066,3292,0.4683,0,1,0
7067,3292,0.5033,1,0,0
7068,3292,0.5508,1,0,0
7069,3292,0.7177,1,0,0
7070,3292,0.7688,1,0,0
7071,3292,0.5303,1,1,0
7072,3292,0.6702,1,0,0
7073,3292,0.5224,1,0,0
7074,3292,0.3881,1,0,0
7075,3292,0.5336,1,1,0
7076,3292,0.5733,1,0,0
7077,3292,0.4541,1,1,0
7078,3292,0.4569,1,0,0
7079,3292,0.4086,1,1,0
7080,3292,0.6886,1,1,0
7081,3292,0.7032,1,1,0
7082,3292,0.5227,1,1,0
7083,3292,0.5181,1,1,0
7084,3292,0.5175,1,1,0
7085,3292,0.4518,1,1,0
7086,3292,0.8188,1,1,0
7087,3292,0.4856,1,0,0
7088,3292,0.7025,1,0,0
7089,3292,0.8153,1,0,0
7090,3292,0.4362,1,1,0
7091,3292,0.5887,1,1,0
7092,3292,0.7364,1,1,0
7093,3292,0.4628,1,0,0
7094,3292,0.5554,1,0,0
7095,3292,0.4444,1,0,0
7096,3292,0.4887,1,1,0
7097,3292,0.4575,1,1,0
7098,3292,0.5213,1,1,0
7099,3292,0.6356,1,0,0
7100,3292,0.6027,1,1,0
7101,3292,0.5544,1,1,0
7102,3292,0.5025,1,0,0
7103,3292,0.5767,1,0,0
7104,3292,0.8523,1,1,0
7105,3292,0.4804,0,0,0
7106,3292,0.4551,1,0,0
7107,3292,0.4391,1,0,0
7108,3292,0.6218,1,0,0
7109,3292,0.4578,1,1,0
7110,3292,0.4182,1,0,0
7111,3292,0.5215,1,0,0
7112,3292,0.6544,1,1,0
7113,3292,0.4848,1,1,0
7114,3292,0.4729,1,1,0
7115,3292,0.5725,1,1,0
7116,3292,0.4867,1,1,0
7117,3292,0.5239,1,0,0
7118,3292,0.4211,1,0,0
7119,3292,0.3753,1,0,0
7120,3292,0.4055,1,0,0
7121,3292,0.4714,1,0,0
7122,3292,0.3828,1,1,0
7123,3292,0.4394,1,1,0
7124,3292,0.4233,1,1,0
7125,3292,0.4214,1,1,0
7126,3292,0.4715,1,1,0
7127,3292,0.4568,1,0,0
7128,3292,0.3683,1,0,0
7129,3292,0.523,1,1,0
7130,3292,0.4707,1,0,0
7131,3292,0.516,1,0,0
7132,3292,0.5361,1,1,0
7133,3292,0.4903,1,0,0
7134,3292,0.5523,1,0,0
7135,3292,0.6519,1,0,0
7136,3292,0.5064,1,1,0
7137,3292,0.5467,1,1,0
7138,3292,0.3735,1,1,0
7139,3292,0.3742,1,1,0
7140,3292,0.4513,1,0,0
7141,3292,0.3969,1,1,0
7142,3292,0.5099,1,0,0
7143,3292,0.4293,1,0,0
7144,3292,0.4558,1,1,0
7145,3292,0.5051,1,0,0
7146,3292,0.5,1,0,0
7147,3292,0.4205,0,0,0
7148,3292,0.4347,1,0,0
7149,3292,0.4734,0,1,0
7150,3292,0.3874,1,1,0
7151,3292,0.5076,1,1,0
7152,3292,0.4054,0,1,0
7153,3292,0.4581,1,0,0
7154,3292,0.5053,1,1,0
7155,3292,0.539,1,0,0
7156,3292,0.3923,1,1,0
7157,3292,0.4527,1,0,0
7158,3292,0.4051,1,1,0
7159,3292,0.3877,1,1,0
7160,3292,0.4351,1,0,0
7161,3292,0.3394,1,0,0
7162,3292,0.3893,1,0,0
7163,3292,0.4238,1,0,0
7164,3292,0.4386,1,1,0
7165,3292,0.6955,1,1,0
7166,3292,0.3365,1,1,0
7167,3292,0.4053,1,1,0
7168,3292,0.4222,1,0,0
7169,3292,0.4239,1,0,0
7170,3292,0.3394,1,0,0
7171,3292,0.4228,1,1,0
7172,3292,0.3533,1,0,0
7173,3292,0.3598,1,0,0
7174,3292,0.3404,1,0,0
7175,3292,0.342,1,1,0
7176,3292,0.4183,1,0,0
7177,3292,0.4075,1,1,0
7178,3292,0.3851,1,1,0
7179,3292,0.4596,1,1,0
7180,3292,0.4357,1,0,0
7181,3292,0.4882,1,0,0
7182,3292,0.518,1,1,0
7183,3292,0.4215,1,1,0
7184,3292,0.435,1,0,0
7185,3292,0.4222,1,1,0
7186,3292,0.4699,1,0,0
7187,3292,0.3742,1,0,0
7188,3292,0.3906,1,1,0
7189,3292,0.4222,1,0,0
7190,3292,0.3553,1,0,0
7191,3292,0.5184,1,1,0
7192,3292,0.5243,1,1,0
7193,3292,0.4351,1,0,0
7194,3292,0.4386,1,0,0
7195,3292,0.4883,1,1,0
7196,3292,0.4557,1,0,0
7197,3292,0.3742,1,1,0
7198,3292,0.3716,1,1,0
7199,3292,0.4292,1,0,0
7200,3292,0.4011,1,0,0
7201,3292,0.4211,1,0,0
7202,3292,0.5418,1,1,0
7203,3292,0.4049,1,0,0
7204,3292,0.4547,1,0,0
7205,3292,0.4686,1,1,0
7206,3292,0.4244,1,1,0
7207,3292,0.4241,1,1,0
7208,3292,0.6041,1,1,0
7209,3292,0.4912,1,1,0
7210,3292,0.4343,1,0,0
7211,3292,0.4562,1,0,0
7212,3292,0.4067,1,1,0
7213,3292,0.3715,1,0,0
7214,3292,0.5418,1,1,0
7215,3292,0.4846,1,0,0
7216,3292,0.3389,1,0,0
7217,3292,0.5355,1,1,0
7218,3292,0.3239,1,1,0
7219,3292,0.3414,1,0,0
7220,3292,0.4085,1,1,0
7221,3292,0.3886,1,1,0
7222,3292,0.4173,1,0,0
7223,3292,0.3218,1,0,0
7224,3292,0.4267,1,0,0
7225,3292,0.3717,1,0,0
7226,3292,0.2888,1,1,0
7227,3292,0.6545,1,0,0
7228,3292,0.4883,1,1,0
7229,3292,0.4398,1,0,0
7230,3292,0.4844,1,0,0
7231,3292,0.4182,1,1,0
7232,3292,0.4147,1,1,0
7233,3292,0.4065,1,1,0
7234,3292,0.5083,1,0,0
7235,3292,0.4532,1,1,0
7236,3292,0.4217,1,1,0
7237,3292,0.4224,1,1,0
7238,3292,0.607,1,0,0
7239,3292,0.4386,1,1,0
7240,3292,0.4419,1,0,0
7241,3292,0.4253,1,1,0
7242,3292,0.4573,1,1,0
7243,3292,0.4068,1,1,0
7244,3292,0.3568,1,0,0
7245,3292,0.3891,1,1,0
7246,3292,0.4192,0,0,0
7247,3292,0.3981,1,0,0
7248,3292,0.4356,1,0,0
7249,3292,0.3245,1,0,0
7250,3292,0.4916,1,1,0
7251,3292,0.3907,1,0,0
7252,3292,0.4194,1,1,0
7253,3292,0.5384,1,1,0
7254,3292,0.3687,1,1,0
7255,3292,0.3886,1,1,0
7256,3292,0.3866,1,0,0
7257,3292,0.4446,1,1,0
7258,3292,0.4117,1,1,0
7259,3292,0.3515,1,0,0
7260,3292,0.405,1,0,0
7261,3292,0.39,1,0,0
7262,3292,0.3366,1,1,0
7263,3292,0.5029,1,0,0
7264,3292,0.4066,1,0,0
7265,3292,0.4551,1,0,0
7266,3292,0.6518,1,1,0
7267,3292,0.4356,1,1,0
7268,3292,0.3867,1,0,0
7269,3292,0.4024,1,0,0
7270,3292,0.4338,1,0,0
7271,3292,0.3651,1,0,0
7272,3292,0.3714,1,0,0
7273,3292,0.3765,1,0,0
7274,3292,0.3946,1,0,0
7275,3292,0.3848,1,1,0
7276,3292,0.5254,1,1,0
7277,3292,0.4242,1,0,0
7278,3292,0.5674,1,1,0
7279,3292,0.3992,1,1,0
7280,3292,0.4237,1,0,0
7281,3292,0.4714,1,0,0
7282,3292,0.4383,1,1,0
7283,3292,0.4174,1,0,0
7284,3292,0.3372,1,1,0
7285,3292,0.4226,1,1,0
7286,3292,0.4204,1,0,0
7287,3292,0.3907,1,0,0
7288,3292,0.3736,1,0,0
7289,3292,0.3552,1,1,0
7290,3292,0.4361,1,1,0
7291,3292,0.4513,1,1,0
7292,3292,0.3981,1,1,0
7293,3292,0.4391,1,1,0
7294,3292,0.422,1,1,0
7295,3292,0.3887,1,1,0
7296,3292,0.3668,1,0,0
7297,3292,0.6674,1,1,0
7298,3292,0.6411,1,1,0
7299,3292,0.4548,1,1,0
7300,3292,0.3533,1,0,0
7301,3292,0.4404,1,1,0
7302,3292,0.3656,1,1,0
7303,3292,0.372,1,1,0
7304,3292,0.3741,1,0,0
7305,3292,0.3441,1,0,0
7306,3292,0.3256,1,1,0
7307,3292,0.356,1,0,0
7308,3292,0.4388,1,0,0
7309,3292,0.4027,1,0,0
7310,3292,0.4371,1,1,0
7311,3292,0.6825,1,1,0
7312,3292,0.461,1,0,0
7313,3292,0.4072,1,0,0
7314,3292,0.4387,1,0,0
7315,3292,0.4061,1,1,0
7316,3292,0.3886,1,1,0
7317,3292,0.3967,1,1,0
7318,3292,0.4735,1,0,0
7319,3292,0.5725,1,1,0
7320,3292,0.4213,1,1,0
7321,3292,0.4147,1,0,0
7322,3292,0.3682,1,1,0
7323,3292,0.403,1,1,0
7324,3292,0.3363,1,0,0
7325,3292,0.4385,1,0,0
7326,3292,0.4381,1,1,0
7327,3292,0.3747,1,0,0
7328,3292,0.3396,1,0,0
7329,3292,0.4086,1,0,0
7330,3292,0.4027,1,1,0
7331,3292,0.4075,1,0,0
7332,3292,0.3369,1,1,0
7333,3292,0.4422,1,0,0
7334,3292,0.4526,1,1,0
7335,3292,0.3513,1,1,0
7336,3292,0.4391,1,0,0
7337,3292,0.3519,1,0,0
7338,3292,0.4066,1,0,0
7339,3292,0.347,1,0,0
7340,3292,0.4242,1,1,0
7341,337788,0.485,1,0,0
7342,337788,0.552,1,1,0
7343,337788,0.42,1,0,0
7344,337788,0.486,1,0,0
7345,337788,0.538,1,1,0
7346,337788,0.489,1,0,0
7347,337788,0.358,1,0,0
7348,337788,0.339,1,1,0
7349,337788,0.374,1,0,0
7350,337788,0.636,1,0,0
7351,337788,0.454,1,0,0
7352,337788,0.418,1,0,0
7353,337788,0.486,1,0,0
7354,337788,0.522,1,1,0
7355,337788,0.403,1,0,0
7356,337788,0.537,1,1,0
7357,337788,0.427,1,1,0
7358,337788,0.342,1,1,0
7359,337788,0.584,1,0,0
7360,337788,0.408,1,1,0
7361,337788,0.456,1,1,0
7362,337788,0.575,1,1,0
7363,337788,0.419,1,1,0
7364,337788,0.524,1,1,0
7365,337788,0.453,1,0,0
7366,337788,0.621,1,1,0
7367,337788,0.486,1,1,0
7368,337788,0.435,1,1,0
7369,337788,0.457,1,1,0
7370,337788,0.555,1,1,0
7371,337788,0.468,1,0,0
7372,337788,0.502,1,0,0
7373,337788,0.537,1,1,0
7374,337788,0.426,1,0,0
7375,337788,0.57,1,1,0
7376,337788,0.625,1,0,0
7377,337788,0.603,1,1,0
7378,337788,0.436,1,0,0
7379,337788,0.508,1,0,0
7380,337788,0.525,1,0,0
7381,337788,0.587,1,0,0
7382,337788,0.653,1,1,0
7383,337788,0.477,1,1,0
7384,337788,0.469,1,0,0
7385,337788,0.491,1,1,0
7386,337788,0.544,1,1,0
7387,337788,0.558,1,1,0
7388,337788,0.569,1,1,0
7389,337788,0.502,1,1,0
7390,337788,0.635,1,0,0
7391,337788,0.553,1,1,0
7392,337788,0.553,1,1,0
7393,337788,0.602,1,0,0
7394,337788,0.458,1,0,0
7395,337788,0.501,1,0,0
7396,337788,0.456,1,0,0
7397,337788,0.536,1,0,0
7398,337788,0.485,1,0,0
7399,337788,0.475,1,0,0
7400,337788,0.577,1,0,0
7401,337788,0.52,1,1,0
7402,337788,0.408,1,0,0
7403,337788,0.57,1,1,0
7404,337788,0.439,1,0,0
7405,337788,0.391,1,0,0
7406,337788,0.436,1,0,0
7407,337788,0.519,1,0,0
7408,337788,0.386,1,1,0
7409,337788,0.458,0,1,0
7410,337788,0.517,1,1,0
7411,337788,0.571,1,0,0
7412,337788,0.486,1,1,0
7413,337788,0.587,1,0,0
7414,337788,0.638,1,1,0
7415,337788,0.536,1,0,0
7416,337788,0.586,1,1,0
7417,337788,0.486,1,0,0
7418,337788,0.41,1,0,0
7419,337788,0.443,1,1,0
7420,337788,0.703,1,1,0
7421,337788,0.443,1,0,0
7422,337788,0.502,1,1,0
7423,337788,0.404,1,1,0
7424,337788,0.402,1,0,0
7425,337788,0.436,1,1,0
7426,337788,0.392,1,1,0
7427,337788,0.439,1,1,0
7428,337788,0.601,1,1,0
7429,337788,0.408,1,0,0
7430,337788,0.452,0,0,0
7431,337788,0.536,1,0,0
7432,337788,0.419,1,0,0
7433,337788,0.501,1,0,0
7434,337788,0.502,1,1,0
7435,337788,0.404,1,1,0
7436,337788,0.403,1,0,0
7437,337788,0.544,1,1,0
7438,337788,0.421,1,0,0
7439,337788,0.469,1,1,0
7440,337788,0.419,1,1,0
7441,337788,0.471,1,1,0
7442,337788,0.373,1,1,0
7443,337788,0.453,1,0,0
7444,337788,0.52,1,1,0
7445,337788,0.503,1,1,0
7446,337788,0.453,1,0,0
7447,337788,0.494,1,0,0
7448,337788,0.438,1,1,0
7449,337788,0.425,1,1,0
7450,337788,0.395,1,1,0
7451,337788,0.402,0,1,0
7452,337788,0.473,1,1,0
7453,337788,0.636,1,1,0
7454,337788,0.534,1,0,0
7455,337788,0.769,1,0,0
7456,337788,0.44,1,0,0
7457,337788,0.427,1,0,0
7458,337788,0.438,1,0,0
7459,337788,0.393,1,1,0
7460,337788,0.453,1,0,0
7461,337788,0.408,1,0,0
7462,337788,0.435,1,0,0
7463,337788,0.352,1,0,0
7464,337788,0.428,1,1,0
7465,337788,0.52,1,1,0
7466,337788,0.519,1,0,0
7467,337788,0.406,1,0,0
7468,337788,0.404,1,0,0
7469,337788,0.459,1,1,0
7470,337788,0.621,1,1,0
7471,337788,0.394,1,1,0
7472,337788,0.415,1,1,0
7473,337788,0.402,1,1,0
7474,337788,0.486,1,1,0
7475,337788,0.453,1,0,0
7476,337788,0.419,1,1,0
7477,337788,0.386,1,1,0
7478,337788,0.436,1,0,0
7479,337788,0.436,1,1,0
7480,337788,0.503,1,1,0
7481,337788,0.554,1,1,0
7482,337788,0.424,1,1,0
7483,337788,0.517,1,0,0
7484,337788,0.436,1,0,0
7485,337788,0.487,1,0,0
7486,337788,0.376,1,1,0
7487,337788,0.403,1,0,0
7488,337788,0.512,1,0,0
7489,337788,0.353,1,0,0
7490,337788,0.486,1,1,0
7491,337788,0.743,1,1,0
7492,337788,0.442,1,0,0
7493,337788,0.436,1,1,0
7494,337788,0.405,1,0,0
7495,337788,0.505,1,1,0
7496,337788,0.424,1,1,0
7497,337788,0.519,1,0,0
7498,337788,0.474,1,0,0
7499,337788,0.502,1,1,0
7500,337788,0.456,1,1,0
7501,337788,0.626,1,0,0
7502,337788,0.457,1,1,0
7503,337788,0.452,1,1,0
7504,337788,0.452,1,0,0
7505,337788,0.453,1,0,0
7506,337788,0.436,1,1,0
7507,337788,0.42,1,0,0
7508,337788,0.451,1,1,0
7509,337788,0.535,1,0,0
7510,337788,0.353,1,0,0
7511,337788,0.436,1,0,0
7512,337788,0.509,1,0,0
7513,337788,0.477,1,0,0
7514,337788,0.51,1,1,0
7515,337788,0.422,1,0,0
7516,337788,0.441,1,0,0
7517,337788,0.343,1,1,0
7518,337788,0.426,1,0,0
7519,337788,0.435,1,1,0
7520,337788,0.419,1,1,0
7521,337788,0.401,1,0,0
7522,337788,0.692,1,1,0
7523,337788,0.439,1,1,0
7524,337788,0.453,1,0,0
7525,337788,0.503,1,1,0
7526,337788,0.456,1,0,0
7527,337788,0.552,1,0,0
7528,337788,0.489,1,0,0
7529,337788,0.459,1,0,0
7530,337788,0.468,1,1,0
7531,337788,0.51,1,1,0
7532,337788,0.505,1,1,0
7533,337788,0.437,1,0,0
7534,337788,0.435,1,0,0
7535,337788,0.408,1,1,0
7536,337788,0.388,1,0,0
7537,337788,0.569,1,1,0
7538,337788,0.435,1,0,0
7539,337788,0.489,1,1,0
7540,337788,0.568,1,0,0
7541,337788,0.378,1,0,0
7542,337788,0.436,1,1,0
7543,337788,0.338,1,1,0
7544,337788,0.377,1,0,0
7545,337788,0.492,1,1,0
7546,337788,0.419,1,0,0
7547,337788,0.561,1,1,0
7548,337788,0.419,1,0,0
7549,337788,0.506,1,0,0
7550,337788,0.402,1,0,0
7551,337788,0.453,1,1,0
7552,337788,0.31,1,0,0
7553,337788,0.386,1,1,0
7554,337788,0.462,1,1,0
7555,337788,0.469,1,0,0
7556,337788,0.42,1,0,0
7557,337788,0.407,1,1,0
7558,337788,0.428,1,1,0
7559,337788,0.56,1,1,0
7560,337788,0.506,1,0,0
7561,337788,0.52,1,1,0
7562,337788,0.403,1,1,0
7563,337788,0.402,1,1,0
7564,337788,0.439,1,1,0
7565,337788,0.407,1,1,0
7566,337788,0.386,1,0,0
7567,337788,0.37,1,1,0
7568,337788,0.459,1,0,0
7569,337788,0.407,1,0,0
7570,337788,0.492,1,1,0
7571,337788,0.436,1,1,0
7572,337788,0.352,1,0,0
7573,337788,0.356,1,0,0
7574,337788,0.539,1,0,0
7575,337788,0.456,1,0,0
7576,337788,0.393,1,1,0
7577,337788,0.427,1,1,0
7578,337788,0.485,1,0,0
7579,337788,0.427,1,0,0
7580,337788,0.477,1,1,0
7581,337788,0.432,1,0,0
7582,337788,0.408,1,1,0
7583,337788,0.373,1,1,0
7584,337788,0.486,1,1,0
7585,337788,0.384,1,0,0
7586,337788,0.344,1,1,0
7587,337788,0.343,1,0,0
7588,337788,0.37,1,0,0
7589,337788,0.471,1,1,0
7590,337788,0.368,1,1,0
7591,337788,0.419,1,1,0
7592,337788,0.335,1,0,0
7593,337788,0.374,1,0,0
7594,337788,0.536,1,0,0
7595,337788,0.486,1,0,0
7596,337788,0.436,1,1,0
7597,337788,0.469,1,0,0
7598,337788,0.318,1,1,0
7599,337788,0.392,1,1,0
7600,337788,0.574,1,0,0
7601,337788,0.352,1,1,0
7602,337788,0.426,1,0,0
7603,337788,0.427,1,0,0
7604,337788,0.401,1,1,0
7605,337788,0.376,1,1,0
7606,337788,0.41,1,1,0
7607,337788,0.503,1,1,0
7608,337788,0.422,1,1,0
7609,337788,0.387,1,0,0
7610,337788,0.344,1,1,0
7611,337788,0.435,1,0,0
7612,337788,0.368,1,0,0
7613,337788,0.359,1,0,0
7614,337788,0.402,1,0,0
7615,337788,0.386,1,1,0
7616,337788,0.336,1,1,0
7617,337788,0.406,1,0,0
7618,337788,0.377,1,1,0
7619,337788,0.402,1,0,0
