participant,rt,accuracy,congruency_num,spacing_num,n_trial_experiment
7768,0.4748,1,1,1,79
7768,0.4478,1,0,1,80
7768,0.3101,0,1,1,81
7768,0.4641,1,1,1,82
7768,0.3833,1,0,1,83
7768,0.4493,1,0,1,85
7768,0.44,1,0,1,86
7768,0.4417,1,0,1,87
7768,0.3568,1,0,1,92
7768,0.544,1,1,1,93
7768,0.3341,0,1,1,94
7768,0.3408,1,0,1,95
7768,0.426,1,0,1,98
7768,0.2873,0,1,1,99
7768,0.3397,1,0,1,100
7768,0.6439,1,1,1,101
7768,0.4259,1,1,1,102
7768,0.4523,1,1,1,104
7768,0.4528,1,1,1,105
7768,0.3682,1,0,1,107
7768,0.401,1,1,1,108
7768,0.3421,1,1,1,109
7768,0.3978,1,0,1,111
7768,0.4527,1,0,1,113
7768,0.4935,1,1,1,114
7768,0.4186,1,0,1,115
7768,0.4607,1,1,1,118
7768,0.3614,1,0,1,120
7768,0.2978,1,0,1,123
7768,0.535,1,1,1,124
7768,0.3919,1,1,1,125
7768,0.5221,1,1,1,126
7768,0.5171,1,1,1,1
7768,0.4516,1,1,1,2
7768,0.451,1,1,1,3
7768,0.3359,0,1,1,4
7768,0.4338,1,0,1,5
7768,0.4986,1,0,1,8
7768,0.3836,1,1,1,9
7768,0.413,1,1,1,10
7768,0.5525,1,1,1,11
7768,0.5722,1,0,1,12
7768,0.3937,1,0,1,13
7768,0.5357,1,0,1,14
7768,0.5768,1,0,1,15
7768,0.3683,1,0,1,17
7768,0.4588,1,1,1,21
7768,0.4933,1,1,1,22
7768,0.3501,1,0,1,23
7768,0.5766,1,1,1,24
7768,0.4376,1,1,1,25
7768,0.5522,1,1,1,27
7768,0.4358,1,1,1,29
7768,0.3897,1,1,1,30
7768,0.399,1,1,1,33
7768,0.4098,1,1,1,34
7768,0.4993,1,0,1,35
7768,0.6073,1,1,1,38
7768,0.4458,1,1,1,39
7768,0.4429,1,0,1,41
7768,0.4034,1,0,1,42
7768,0.3926,1,0,1,43
7768,0.4326,1,0,1,45
7768,0.333,1,1,1,46
7768,0.4257,1,1,1,47
7768,0.3685,1,0,1,50
7768,0.445,1,0,1,51
7768,0.3769,1,1,1,52
7768,0.5014,1,0,1,56
7768,0.6811,1,0,1,57
7768,0.3834,0,1,1,59
7768,0.3742,1,0,1,62
7768,0.3708,1,1,1,63
7768,0.5578,1,0,1,65
7768,0.4685,1,0,1,66
7768,0.4435,1,1,1,67
7768,0.4286,1,0,1,68
7768,0.5672,1,1,1,72
7768,0.5443,1,0,1,73
7768,0.5263,1,1,1,75
7768,0.4859,1,1,1,77
7768,0.4861,1,1,1,78
7768,0.3695,1,0,1,80
7768,0.4157,1,0,1,82
7768,0.4422,1,1,1,83
7768,0.5163,1,0,1,84
7768,0.4284,1,1,1,86
7768,0.302,0,0,1,87
7768,0.4079,1,0,1,88
7768,0.4794,1,0,1,89
7768,0.4197,1,0,1,90
7768,0.3263,1,1,1,91
7768,0.3963,1,1,1,92
7768,0.3926,1,0,1,95
7768,0.3424,0,1,1,98
7768,0.41,1,0,1,99
7768,0.5769,1,0,1,100
7768,0.376,1,0,1,101
7768,0.442,1,0,1,102
7768,0.4047,1,0,1,105
7768,0.5242,1,1,1,106
7768,0.4949,1,1,1,107
7768,0.4184,1,0,1,108
7768,0.4905,1,1,1,109
7768,0.5204,1,0,1,110
7768,0.4339,1,0,1,112
7768,0.4466,1,0,1,114
7768,0.5203,1,0,1,115
7768,0.5328,1,1,1,116
7768,0.3923,1,1,1,118
7768,0.5699,1,1,1,120
7768,0.5829,1,1,1,123
7768,0.54990000000000006,1,0,1,124
7768,0.6243,1,1,1,125
7768,0.4201,1,0,1,126
7768,0.3596,1,1,1,127
7768,0.4994,1,1,1,0
7768,0.3835,1,0,1,2
7768,0.5374,1,1,1,3
7768,0.3674,1,0,1,5
7768,0.3084,0,0,1,7
7768,0.5284,1,0,1,9
7768,0.4754,1,0,1,10
7768,0.417,1,0,1,11
7768,0.4302,1,1,1,12
7768,0.2862,1,1,1,13
7768,0.3674,1,1,1,14
7768,0.4581,1,1,1,16
7768,0.5445,1,1,1,17
7768,0.4997,1,0,1,20
7768,0.3163,1,1,1,21
7768,0.3435,1,1,1,22
7768,0.3612,1,0,1,24
7768,0.5329,1,1,1,25
7768,0.3763,0,0,1,27
7768,0.3125,1,0,1,28
7768,0.4426,1,1,1,29
7768,0.5764,1,0,1,31
7768,0.5164,1,1,1,32
7768,0.458,1,1,1,33
7768,0.4616,1,0,1,36
7768,0.4019,1,0,1,37
7768,0.4345,1,0,1,38
7768,0.3586,1,0,1,39
7768,0.3608,1,1,1,41
7768,0.3806,1,1,1,42
7768,0.3797,1,0,1,44
7768,0.3754,1,0,1,45
7768,0.3854,1,0,1,47
7768,0.4655,1,1,1,48
7768,0.4605,1,0,1,53
7768,0.4219,1,1,1,55
7768,0.4583,1,1,1,57
7768,0.4851,1,0,1,58
7768,0.411,1,1,1,59
7768,0.324,1,1,1,60
7768,0.4113,1,0,1,61
7768,0.4071,1,0,1,62
7768,0.4446,1,1,1,63
7768,0.3756,1,1,1,64
7768,0.3238,0,0,1,65
7768,0.5241,1,0,1,66
7768,0.7035,1,1,1,67
7768,0.3494,1,0,1,68
7768,0.3354,1,1,1,70
7768,0.3961,1,1,1,71
7768,0.4229,1,0,1,72
7768,0.4028,1,0,1,73
7768,0.4829,1,1,1,74
7768,0.3478,1,1,1,76
7768,0.4333,1,0,1,77
7768,0.5789,1,0,1,78
7768,0.3853,1,0,1,80
7768,0.4201,1,0,1,83
7768,0.3683,1,1,1,84
7768,0.4878,1,0,1,88
7768,0.3524,1,0,1,89
7768,0.3999,1,1,1,90
7768,0.4249,1,1,1,91
7768,0.3531,1,0,1,92
7768,0.5172,1,1,1,93
7768,0.3273,1,0,1,95
7768,0.3425,1,1,1,96
7768,0.4442,1,1,1,99
7768,0.4498,1,1,1,100
7768,0.354,1,0,1,101
7768,0.3435,1,0,1,104
7768,0.3018,1,0,1,105
7768,0.3872,1,1,1,106
7768,0.3838,1,0,1,107
7768,0.3892,1,0,1,109
7768,0.485,1,1,1,110
7768,0.3666,1,0,1,115
7768,0.3921,1,1,1,118
7768,0.4096,1,1,1,119
7768,0.4742,1,1,1,120
7768,0.3419,1,0,1,122
7768,0.4267,1,1,1,123
7768,0.4388,1,1,1,125
7768,0.438,1,1,1,2
7768,0.5252,1,1,1,3
7768,0.4195,1,1,1,4
7768,0.4186,1,1,1,5
7768,0.4846,1,0,1,6
7768,0.427,1,1,1,7
7768,0.3189,1,1,1,8
7768,0.6096,1,1,1,9
7768,0.3834,1,0,1,10
7768,0.5431,1,1,1,13
7768,0.3997,1,0,1,15
7768,0.6774,1,0,1,16
7768,0.4434,1,0,1,17
7768,0.5842,1,0,1,19
7768,0.4017,1,0,1,20
7768,0.5191,1,1,1,22
7768,0.3994,1,0,1,24
7768,0.4394,1,0,1,25
7768,0.3653,1,0,1,27
7768,0.3986,1,1,1,28
7768,0.4425,1,1,1,29
7768,0.3307,1,1,1,35
7768,0.3438,1,1,1,36
7768,0.4016,1,1,1,37
7768,0.4,1,1,1,39
7768,0.6335,1,0,1,40
7768,0.4353,1,0,1,41
7768,0.3833,1,1,1,42
7768,0.5076,1,0,1,43
7768,0.4923,1,1,1,44
7768,0.4018,1,0,1,45
7768,0.4687,1,0,1,46
7768,0.4182,1,0,1,49
7768,0.6,1,1,1,50
7768,0.3461,1,0,1,51
7768,0.5358,1,0,1,52
7768,0.4825,1,1,1,53
7768,0.4417,1,1,1,55
7768,0.4193,1,0,1,56
7768,0.5353,0,1,1,60
7768,0.4505,1,0,1,61
7768,0.3853,1,1,1,63
7768,0.5237,1,1,1,64
7768,0.3581,1,0,1,65
7768,0.4284,1,1,1,67
7768,0.5,1,0,1,69
7768,0.3911,1,0,1,73
7768,0.5018,1,1,1,74
7768,0.5175,1,0,1,75
7768,0.448,1,1,1,76
7768,0.4184,1,1,1,77
7768,0.4048,1,0,1,78
7768,0.3757,1,0,1,83
7768,0.3247,1,0,1,84
7768,0.3886,1,0,1,86
7768,0.5489,1,0,1,88
7768,0.5113,1,1,1,90
7768,0.4535,1,1,1,91
7768,0.4797,1,1,1,92
7768,0.442,1,0,1,93
7768,0.3303,1,0,1,94
7768,0.4026,1,1,1,95
7768,0.411,1,1,1,98
7768,0.2968,1,1,1,99
7768,0.4201,1,1,1,101
7768,0.3923,1,1,1,102
7768,0.3416,1,1,1,103
7768,0.3008,1,0,1,104
7768,0.527,1,1,1,105
7768,0.3929,1,0,1,106
7768,0.3753,1,0,1,107
7768,0.3972,1,0,1,109
7768,0.4588,1,1,1,112
7768,0.3354,1,0,1,114
7768,0.4405,1,1,1,115
7768,0.3613,1,0,1,117
7768,0.4613,1,1,1,119
7768,0.3434,1,0,1,122
7768,0.4183,1,0,1,123
7768,0.4541,1,0,1,124
7768,0.3271,1,1,1,125
7768,0.2854,0,0,1,126
7768,0.4339,1,0,1,1
7768,0.4694,0,1,1,2
7768,0.4357,1,1,1,4
7768,0.6177,1,1,1,5
7768,0.4892,1,0,1,6
7768,0.4511,1,0,1,7
7768,0.501,1,0,1,8
7768,0.4677,1,1,1,10
7768,0.4695,1,1,1,11
7768,0.6006,1,0,1,12
7768,0.3843,1,0,1,13
7768,0.4696,1,0,1,15
7768,0.5006,1,1,1,16
7768,0.5672,1,1,1,17
7768,0.3507,1,0,1,19
7768,0.3677,1,0,1,20
7768,0.3842,1,0,1,21
7768,0.3851,1,0,1,22
7768,0.624,1,0,1,23
7768,0.4342,1,1,1,24
7768,0.4177,1,1,1,27
7768,0.3514,1,1,1,28
7768,0.3057,1,1,1,30
7768,0.3858,1,1,1,31
7768,0.4745,1,0,1,32
7768,0.5006,1,1,1,33
7768,0.3008,1,1,1,35
7768,0.3337,1,1,1,36
7768,0.484,1,1,1,38
7768,0.5342,1,0,1,40
7768,0.4532,1,0,1,41
7768,0.2862,1,0,1,42
7768,0.4189,1,1,1,43
7768,0.4192,1,1,1,45
7768,0.484,1,1,1,47
7768,0.4169,1,0,1,48
7768,0.3856,1,1,1,49
7768,0.4175,1,0,1,50
7768,0.3121,1,0,1,53
7768,0.4672,1,0,1,55
7768,0.4325,1,0,1,58
7768,0.3839,1,0,1,60
7768,0.4673,1,0,1,61
7768,0.5525,1,1,1,62
7768,0.5834,1,1,1,64
7768,0.6337,1,0,1,66
7768,0.4675,1,1,1,67
7768,0.5361,1,1,1,69
7768,0.4356,1,1,1,70
7768,0.396,1,0,1,71
7768,0.4859,1,0,1,72
7768,0.4673,1,1,1,75
7768,0.3337,1,0,1,76
7768,0.3533,1,1,1,79
7768,0.4359,1,0,1,80
7768,0.2875,1,0,1,81
7768,0.4846,1,0,1,82
7768,0.5695,1,1,1,85
7768,0.4361,1,1,1,88
7768,0.2699,0,0,1,89
7768,0.4677,1,1,1,90
7768,0.4009,1,1,1,92
7768,0.5883,1,1,1,93
7768,0.5068,1,1,1,94
7768,0.436,1,0,1,95
7768,0.4193,1,0,1,96
7768,0.5012,1,1,1,97
7768,0.441,1,1,1,98
7768,0.5079,1,1,1,99
7768,0.4185,1,0,1,100
7768,0.625,1,1,1,104
7768,0.5527,1,1,1,105
7768,0.5661,1,0,1,106
7768,0.3573,1,0,1,110
7768,0.7411,1,0,1,113
7768,0.4615,1,0,1,114
7768,0.5938,1,1,1,115
7768,0.442,1,1,1,118
7768,0.5422,1,1,1,121
7768,0.4683,1,0,1,122
7768,0.3527,1,0,1,124
7768,0.4466,1,0,1,125
7768,0.4264,1,0,1,126
7768,0.4789,1,1,1,127
7768,0.4004,1,0,1,1
7768,0.385,1,1,1,3
7768,0.5525,1,0,1,4
7768,0.4333,1,1,1,6
7768,0.5848,1,1,1,9
7768,0.5058,0,0,1,10
7768,0.6201,1,1,1,11
7768,0.6014,1,1,1,12
7768,0.4468,1,1,1,14
7768,0.5031,1,1,1,15
7768,0.4195,1,0,1,16
7768,0.4369,1,0,1,17
7768,0.4187,1,0,1,19
7768,0.4843,1,1,1,21
7768,0.4732,1,0,1,22
7768,0.5196,1,1,1,23
7768,0.419,1,1,1,24
7768,0.4693,1,0,1,25
7768,0.3589,1,1,1,26
7768,0.4005,1,0,1,28
7768,0.3947,1,1,1,31
7768,0.401,1,0,1,34
7768,0.3502,1,1,1,35
7768,0.3985,1,1,1,36
7768,0.4373,1,1,1,37
7768,0.4526,1,1,1,38
7768,0.5086,1,0,1,39
7768,0.4354,1,0,1,40
7768,0.6149,1,0,1,41
7768,0.5634,1,1,1,42
7768,0.5374,1,1,1,43
7768,0.4178,1,0,1,45
7768,0.3737,1,0,1,47
7768,0.5167,1,0,1,49
7768,0.4507,1,1,1,50
7768,0.4967,1,0,1,51
7768,0.5678,1,0,1,54
7768,0.3671,1,0,1,56
7768,0.4081,1,0,1,57
7768,0.4046,1,0,1,58
7768,0.3513,1,1,1,59
7768,0.4191,1,0,1,60
7768,0.4237,1,0,1,61
7768,0.4255,1,0,1,62
7768,0.3577,1,1,1,64
7768,0.4496,1,1,1,65
7768,0.4644,1,1,1,66
7768,0.7096,1,1,1,67
7768,0.3723,0,1,1,69
7768,0.4477,0,0,1,71
7768,0.5512,1,0,1,75
7768,0.41,1,1,1,76
7768,0.4752,1,1,1,77
7768,0.6242,1,0,1,81
7768,0.4096,1,1,1,82
7768,0.4178,1,0,1,85
7768,0.3442,1,0,1,88
7768,0.4848,1,0,1,89
7768,0.3951,1,0,1,90
7768,0.4861,1,1,1,94
7768,0.505,1,1,1,96
7768,0.4831,1,0,1,97
7768,0.4421,1,0,1,98
7768,0.3678,1,0,1,100
7768,0.3694,1,1,1,101
7768,0.4468,1,1,1,102
7768,0.3828,1,0,1,103
7768,0.4615,1,1,1,104
7768,0.3701,1,1,1,105
7768,0.3551,1,0,1,109
7768,0.5172,1,1,1,110
7768,0.4184,1,0,1,111
7768,0.466,1,1,1,112
7768,0.4264,1,0,1,113
7768,0.2784,0,1,1,114
7768,0.6689,1,1,1,115
7768,0.3486,1,1,1,116
7768,0.4533,1,1,1,117
7768,0.3994,1,0,1,118
7768,0.4477,1,0,1,122
7768,0.2547,1,0,1,126
7768,0.4495,1,1,1,127
7768,0.4491,0,1,1,0
7768,0.6005,1,1,1,1
7768,0.5338,1,0,1,2
7768,0.3996,1,0,1,5
7768,0.4449,1,1,1,6
7768,0.3376,1,0,1,9
7768,0.4148,1,0,1,11
7768,0.4341,1,1,1,12
7768,0.3563,1,0,1,15
7768,0.5147,1,0,1,17
7768,0.6309,1,0,1,18
7768,0.3773,1,1,1,20
7768,0.5192,1,0,1,22
7768,0.4704,1,1,1,26
7768,0.6059,1,1,1,27
7768,0.4021,1,1,1,29
7768,0.4605,1,0,1,30
7768,0.6081,1,1,1,32
7768,0.4093,1,0,1,34
7768,0.599,1,1,1,35
7768,0.549,1,0,1,36
7768,0.5938,1,1,1,37
7768,0.4425,1,1,1,38
7768,0.6931,1,0,1,39
7768,0.4674,1,1,1,40
7768,0.4558,1,0,1,44
7768,0.4182,1,1,1,45
7768,0.4656,1,0,1,46
7768,0.3777,1,0,1,47
7768,0.3768,1,0,1,48
7768,0.4402,1,1,1,52
7768,0.4087,1,0,1,53
7768,0.4186,1,0,1,54
7768,0.3741,1,1,1,57
7768,0.4499,1,1,1,60
7768,0.5918,1,0,1,61
7768,0.5756,1,0,1,64
7768,0.4614,1,1,1,65
7768,0.4453,1,1,1,66
7768,0.4579,1,1,1,67
7768,0.4439,1,1,1,69
7768,0.3946,1,0,1,70
7768,0.3825,1,1,1,72
7768,0.4034,1,1,1,73
7768,0.4089,1,1,1,74
7768,0.5669,1,0,1,75
7768,0.371,1,1,1,76
7768,0.4663,1,0,1,77
7768,0.45,1,1,1,79
7768,0.435,1,0,1,83
7768,0.4635,1,0,1,84
7768,0.6905,1,0,1,85
7768,0.3715,1,1,1,86
7768,0.3499,1,0,1,89
7768,0.5203,1,1,1,91
7768,0.524,1,1,1,93
7768,0.3283,1,1,1,94
7768,0.3859,1,0,1,97
7768,0.4829,1,1,1,98
7768,0.4299,1,1,1,99
7768,0.3701,1,0,1,100
7768,0.3938,1,1,1,101
7768,0.4086,1,0,1,103
7768,0.4552,1,1,1,104
7768,0.6617,1,0,1,105
7768,0.3985,1,0,1,108
7768,0.4406,1,0,1,109
7768,0.3942,1,1,1,110
7768,0.4,1,0,1,111
7768,0.5036,1,0,1,112
7768,0.4094,1,1,1,114
7768,0.5736,1,0,1,116
7768,0.4025,1,0,1,119
7768,0.4278,1,1,1,123
7768,0.4259,1,1,1,124
7768,0.3422,1,0,1,125
7768,0.375,1,0,1,126
7768,0.6123,1,0,1,2
7768,0.4584,1,0,1,4
7768,0.4311,1,1,1,5
7768,0.4268,1,1,1,6
7768,0.5179,1,1,1,7
7768,0.6108,1,0,1,9
7768,0.3699,1,1,1,11
7768,0.4326,1,0,1,12
7768,0.3436,1,0,1,13
7768,0.6601,1,1,1,14
7768,0.4755,1,1,1,15
7768,0.4596,1,1,1,16
7768,0.3768,1,1,1,17
7768,0.3923,1,1,1,21
7768,0.6715,1,1,1,22
7768,0.3764,1,0,1,23
7768,0.4688,1,0,1,24
7768,0.5139,1,1,1,25
7768,0.4712,1,1,1,26
7768,0.3814,1,0,1,27
7768,0.694,1,0,1,28
7768,0.4518,1,1,1,29
7768,0.4441,1,0,1,30
7768,0.3966,1,0,1,33
7768,0.4017,1,0,1,34
7768,0.4681,1,1,1,35
7768,0.335,1,1,1,37
7768,0.5519,1,1,1,38
7768,0.3095,0,1,1,39
7768,0.3253,1,1,1,40
7768,0.4763,1,0,1,41
7768,0.3331,1,1,1,42
7768,0.42,1,0,1,44
7768,0.4125,1,0,1,46
7768,0.3393,0,1,1,47
7768,0.3797,1,1,1,48
7768,0.526,1,1,1,49
7768,0.4152,1,1,1,50
7768,0.5371,1,1,1,51
7768,0.3165,1,0,1,53
7768,0.4689,1,0,1,54
7768,0.4932,1,0,1,55
7768,0.5301,1,0,1,58
7768,0.3033,1,0,1,60
7768,0.3596,1,1,1,63
7768,0.3437,1,1,1,66
7768,0.4173,1,1,1,70
7768,0.4301,1,1,1,73
7768,0.5683,1,0,1,75
7768,0.4605,1,1,1,76
7768,0.3716,1,0,1,80
7768,0.3679,1,0,1,81
7768,0.3373,1,0,1,83
7768,0.4098,1,0,1,84
7768,0.3681,1,1,1,88
7768,0.3148,1,0,1,89
7768,0.3757,1,1,1,90
7768,0.4288,1,1,1,91
7768,0.2688,1,0,1,92
7768,0.2792,1,1,1,93
7768,0.3936,1,0,1,95
7768,0.316,1,1,1,96
7768,0.2595,1,0,1,97
7768,0.4874,1,1,1,98
7768,0.3484,1,0,1,101
7768,0.323,1,0,1,102
7768,0.2975,1,1,1,103
7768,0.4332,1,0,1,104
7768,0.3691,1,0,1,107
7768,0.3411,1,1,1,108
7768,0.3997,1,0,1,109
7768,0.3389,0,1,1,111
7768,0.3557,1,0,1,113
7768,0.387,1,1,1,114
7768,0.3495,1,0,1,115
7768,0.4296,1,0,1,117
7768,0.413,1,0,1,119
7768,0.4053,1,0,1,121
7768,0.4883,1,1,1,122
7768,0.3192,1,0,1,125
7807,0.6055,1,0,1,1
7807,0.6431,1,0,1,7
7807,0.5489,1,1,1,9
7807,0.3799,1,0,1,10
7807,0.4481,1,0,1,14
7807,0.4148,1,0,1,16
7807,0.4349,1,1,1,17
7807,0.4064,1,1,1,18
7807,0.5398,1,1,1,20
7807,0.5064,1,1,1,21
7807,0.4148,1,0,1,26
7807,0.3844,1,0,1,27
7807,0.4815,0,1,1,28
7807,0.5027,1,1,1,29
7807,0.4676,1,0,1,30
7807,0.6234,1,0,1,32
7807,0.3484,1,0,1,33
7807,0.5104,1,1,1,35
7807,0.471,1,0,1,37
7807,0.4359,1,0,1,38
7807,0.4399,1,0,1,39
7807,0.4973,1,1,1,40
7807,0.3909,1,0,1,41
7807,0.6582,1,0,1,42
7807,0.3752,1,0,1,45
7807,0.3659,0,1,1,46
7807,0.2846,0,0,1,47
7807,0.5527,1,0,1,48
7807,0.466,1,1,1,49
7807,0.6565,1,1,1,50
7807,0.4806,1,0,1,51
7807,0.3467,0,1,1,52
7807,0.4737,1,1,1,56
7807,0.4106,1,1,1,57
7807,0.3988,1,0,1,58
7807,0.4434,1,1,1,59
7807,0.4593,1,0,1,62
7807,0.4773,1,1,1,63
7807,0.403,1,1,1,64
7807,0.4989,1,1,1,66
7807,0.4633,1,1,1,67
7807,0.4592,1,1,1,72
7807,0.3817,1,0,1,73
7807,0.4865,1,0,1,76
7807,0.497,1,1,1,77
7807,0.4193,1,1,1,79
7807,0.469,1,0,1,80
7807,0.3919,1,0,1,81
7807,0.492,1,1,1,82
7807,0.4189,1,1,1,83
7807,0.2743,0,1,1,85
7807,0.4403,1,0,1,86
7807,0.5671,1,1,1,87
7807,0.4827,1,0,1,89
7807,0.5122,1,1,1,92
7807,0.5743,1,0,1,93
7807,0.5307,1,1,1,94
7807,0.404,1,1,1,95
7807,0.366,1,0,1,96
7807,0.4736,1,1,1,98
7807,0.3826,1,0,1,99
7807,0.3916,1,0,1,101
7807,0.4203,1,0,1,103
7807,0.3996,1,1,1,104
7807,0.3246,1,1,1,105
7807,0.3739,0,0,1,106
7807,0.4821,1,0,1,108
7807,0.6236,1,1,1,110
7807,0.4061,1,0,1,113
7807,0.6021,1,1,1,115
7807,0.3698,1,1,1,116
7807,0.3771,1,0,1,117
7807,0.3264,0,1,1,118
7807,0.4059,1,1,1,119
7807,0.4581,1,1,1,123
7807,0.5479,1,1,1,124
7807,0.3781,1,1,1,125
7807,0.5218,1,0,1,126
7807,0.4229,1,0,1,127
7807,0.5174,1,1,1,1
7807,0.4594,1,0,1,3
7807,0.5806,1,1,1,4
7807,0.4924,1,1,1,5
7807,0.4435,1,0,1,7
7807,0.4598,1,1,1,8
7807,0.3542,1,1,1,10
7807,0.6191,1,1,1,11
7807,0.383,1,0,1,12
7807,0.342,1,1,1,15
7807,0.4253,1,0,1,17
7807,0.369,1,0,1,18
7807,0.4443,1,0,1,19
7807,0.3708,1,1,1,21
7807,0.4586,1,1,1,22
7807,0.5363,1,1,1,23
7807,0.3335,1,1,1,26
7807,0.3572,1,0,1,28
7807,0.6229,1,0,1,30
7807,0.5309,1,1,1,31
7807,0.4502,1,0,1,33
7807,0.6111,1,1,1,37
7807,0.4854,1,0,1,38
7807,0.3913,1,0,1,39
7807,0.4498,1,1,1,41
7807,0.3587,0,1,1,43
7807,0.4243,1,1,1,45
7807,0.4597,1,1,1,46
7807,0.3654,1,0,1,47
7807,0.7436,1,1,1,49
7807,0.3971,1,1,1,50
7807,0.5007,1,0,1,51
7807,0.4526,1,0,1,52
7807,0.3081,1,0,1,53
7807,0.5083,1,0,1,54
7807,0.5344,1,1,1,57
7807,0.3282,1,0,1,58
7807,0.3415,1,0,1,59
7807,0.494,1,0,1,61
7807,0.5824,1,1,1,63
7807,0.5568,1,1,1,65
7807,0.4416,1,0,1,66
7807,0.5912,1,0,1,67
7807,0.3521,1,0,1,69
7807,0.4729,1,1,1,70
7807,0.4217,1,1,1,72
7807,0.386,1,0,1,75
7807,0.3412,1,1,1,77
7807,0.3954,1,1,1,78
7807,0.2531,0,1,1,79
7807,0.3661,1,0,1,80
7807,0.3362,1,0,1,81
7807,0.3329,1,0,1,83
7807,0.5567,1,1,1,84
7807,0.3187,1,0,1,88
7807,0.3785,1,0,1,89
7807,0.5725,1,1,1,90
7807,0.2976,1,1,1,91
7807,0.4432,1,0,1,92
7807,0.3889,1,1,1,94
7807,0.3502,1,0,1,95
7807,0.5175,1,1,1,97
7807,0.3529,1,1,1,98
7807,0.4755,1,1,1,99
7807,0.3494,1,0,1,100
7807,0.308,0,1,1,103
7807,0.4,1,0,1,104
7807,0.4698,1,0,1,105
7807,0.407,1,0,1,106
7807,0.4434,1,1,1,107
7807,0.4402,1,1,1,108
7807,0.369,1,1,1,111
7807,0.2983,1,1,1,112
7807,0.444,1,0,1,113
7807,0.4209,1,1,1,115
7807,0.4004,1,0,1,117
7807,0.3262,1,1,1,119
7807,0.365,1,0,1,123
7807,0.4199,1,0,1,125
7807,0.3313,1,0,1,126
7807,0.3494,1,1,1,127
7807,0.444,1,1,1,1
7807,0.4164,1,1,1,3
7807,0.3164,0,1,1,5
7807,0.5195,1,1,1,6
7807,0.514,1,1,1,7
7807,0.4456,1,1,1,8
7807,0.7089,1,0,1,11
7807,0.3657,1,1,1,13
7807,0.3125,0,0,1,14
7807,0.3476,1,0,1,16
7807,0.4463,1,1,1,17
7807,0.3501,1,0,1,18
7807,0.4708,1,1,1,19
7807,0.5474,1,1,1,20
7807,0.4861,1,1,1,21
7807,0.4402,1,1,1,29
7807,0.4,1,0,1,30
7807,0.4221,1,1,1,31
7807,0.3829,1,0,1,32
7807,0.5644,1,0,1,33
7807,0.4447,1,1,1,35
7807,0.3952,1,1,1,36
7807,0.3544,1,0,1,38
7807,0.4695,1,0,1,39
7807,0.3158,1,1,1,40
7807,0.3031,1,1,1,44
7807,0.3232,0,1,1,47
7807,0.3966,1,0,1,49
7807,0.3928,1,0,1,50
7807,0.3252,1,0,1,51
7807,0.324,1,0,1,52
7807,0.2862,0,1,1,53
7807,0.4883,1,1,1,54
7807,0.3615,1,0,1,57
7807,0.332,1,0,1,59
7807,0.3702,1,0,1,60
7807,0.3599,1,0,1,61
7807,0.3498,1,0,1,63
7807,0.3592,1,1,1,64
7807,0.3983,0,0,1,65
7807,0.433,1,1,1,66
7807,0.5405,1,1,1,67
7807,0.4024,1,1,1,68
7807,0.4732,1,0,1,72
7807,0.2995,1,1,1,75
7807,0.4591,1,1,1,76
7807,0.3495,1,0,1,78
7807,0.391,1,0,1,79
7807,0.3902,1,1,1,80
7807,0.4084,1,0,1,81
7807,0.465,1,0,1,82
7807,0.3572,1,0,1,83
7807,0.6886,1,1,1,84
7807,0.3838,1,0,1,85
7807,0.4614,1,1,1,86
7807,0.6027,1,1,1,87
7807,0.5647,1,0,1,88
7807,0.4678,1,1,1,89
7807,0.4982,1,1,1,93
7807,0.3408,1,0,1,94
7807,0.2749,1,0,1,95
7807,0.2871,1,0,1,96
7807,0.543,1,1,1,97
7807,0.3906,1,1,1,98
7807,0.3716,1,0,1,99
7807,0.4392,1,1,1,103
7807,0.3241,1,0,1,104
7807,0.4162,1,0,1,106
7807,0.3433,1,0,1,107
7807,0.3124,0,1,1,108
7807,0.3202,0,1,1,109
7807,0.4415,1,1,1,111
7807,0.3703,1,0,1,112
7807,0.3377,1,0,1,113
7807,0.3793,1,1,1,115
7807,0.4569,1,0,1,118
7807,0.461,1,0,1,119
7807,0.4826,1,1,1,120
7807,0.3788,1,0,1,121
7807,0.4274,1,0,1,123
7807,0.5647,1,0,1,124
7807,0.6265,1,1,1,125
7807,0.4957,1,0,1,0
7807,0.4274,0,1,1,1
7807,0.3897,1,1,1,2
7807,0.3808,1,0,1,4
7807,0.3453,1,0,1,6
7807,0.4823,1,1,1,7
7807,0.4495,0,0,1,8
7807,0.4602,1,0,1,9
7807,0.4128,1,1,1,10
7807,0.4918,1,1,1,11
7807,0.5435,1,1,1,12
7807,0.4028,1,1,1,14
7807,0.406,1,0,1,15
7807,0.5023,1,1,1,17
7807,0.4426,1,1,1,18
7807,0.5103,1,1,1,19
7807,0.4489,1,1,1,22
7807,0.4696,1,0,1,24
7807,0.3717,1,0,1,25
7807,0.6272,1,1,1,26
7807,0.3645,1,0,1,27
7807,0.3928,1,1,1,30
7807,0.4267,1,1,1,33
7807,0.3303,1,0,1,34
7807,0.4814,1,1,1,37
7807,0.4337,1,0,1,38
7807,0.3609,1,0,1,41
7807,0.4241,1,1,1,43
7807,0.3027,1,1,1,44
7807,0.2736,1,1,1,45
7807,0.3598,1,0,1,46
7807,0.3202,1,0,1,47
