,participant,rt,accuracy,congruency_num,spacing_num
15434,6109,0.4033,0,1,1
15435,6109,0.4448,1,0,1
15436,3988,0.3877,1,1,1
15438,3286,0.466,1,0,1
15439,1507,0.4435,1,1,1
15440,1108,0.4334,1,0,1
15441,3910,0.3198,1,1,1
15442,7768,0.535,1,1,1
15443,5815,0.3498,1,0,1
15444,845,0.406,1,0,1
15445,7939,0.401,1,0,1
15446,6583,0.4708,1,0,1
15447,1663,0.513,1,1,1
15448,6109,0.4621,1,1,1
15449,3988,0.3553,1,1,1
15450,6253,0.465,1,0,1
15451,6361,0.507,1,0,1
15453,3580,0.495,1,1,1
15454,3292,0.5551,1,0,1
15455,8311,0.586,1,1,1
15456,1663,0.446,1,1,1
15457,7840,0.587,1,0,1
15458,6253,0.376,1,1,1
15459,4264,0.799,1,1,1
15460,8704,0.514,1,0,1
15461,1538,0.5226,1,1,1
15462,161753,0.432,1,0,1
15463,3988,0.3404,1,0,1
15464,5815,0.5363,1,1,1
15465,3286,0.299,1,0,1
15466,1657,0.2598,1,1,1
15467,8446,0.3394,0,0,1
15468,7939,0.513,1,1,1
15469,7828,0.5076,1,1,1
15470,8785,0.4728,0,1,1
15471,7624,0.454,1,0,1
15472,7924,0.4084,1,0,1
15473,1768,0.593,1,1,1
15474,810,0.2953,1,1,1
15475,7828,0.6304,1,0,1
15476,8704,0.374,1,0,1
15477,5281,0.385,1,1,1
15478,161753,0.549,1,0,1
15479,6109,0.5801,1,1,1
15480,6844,0.522,1,1,1
15481,3286,0.655,1,0,1
15482,6253,0.396,0,0,1
15483,275,0.348,1,0,1
15484,5815,0.5987,1,0,1
15485,7813,0.378,1,0,1
15486,3988,0.4859,1,0,1
15487,8704,0.85,1,1,1
15488,808,0.4496,1,0,1
15489,8311,0.368,1,0,1
15490,1597,0.374,1,1,1
15491,3988,0.4132,0,1,1
15492,6634,0.4146,1,1,1
15493,161753,0.44,1,0,1
15494,810,0.4051,1,0,1
15495,7624,0.406,1,1,1
15496,3286,0.4,1,1,1
15497,8308,0.814,1,0,1
15498,1813,0.4206,0,1,1
15499,8521,0.495,1,1,1
15501,1601,0.4085,1,1,1
15502,985,0.434,1,1,1
15503,808,0.4792,0,0,1
15504,5281,0.464,1,0,1
15505,3988,0.3302,0,1,1
15506,7768,0.3608,1,1,1
15507,4222,0.4497,1,1,1
15508,985,0.521,1,1,1
15509,6253,0.404,0,0,1
15510,810,0.3092,1,0,1
15511,6055,0.621,1,1,1
15512,6844,0.607,1,0,1
15513,7624,0.487,1,1,1
15514,3286,0.479,1,0,1
15515,3286,0.502,1,0,1
15516,808,0.5487,1,0,1
15517,1582,0.605,1,1,1
15518,1583,0.4244,1,0,1
15519,8311,0.525,1,1,1
15520,5815,0.4547,0,1,1
15521,4264,0.4005,1,0,1
15522,5332,0.462,1,0,1
15523,1108,0.5823,1,0,1
15524,7828,0.4519,1,0,1
15525,1638,0.3869,1,1,1
15526,8026,0.453,1,0,1
15527,8785,0.3549,1,0,1
15528,1582,0.6546,1,1,1
15529,837,0.922,1,1,1
15530,3625,0.371,1,0,1
15531,1601,0.3305,0,1,1
15532,8026,0.437,0,0,1
15533,6634,0.2819,1,0,1
15535,5281,0.372,1,1,1
15536,161753,0.48,1,1,1
15537,1108,0.4842,1,0,1
15538,1583,0.4408,1,1,1
15539,1614,0.472,1,1,1
15540,6844,0.496,1,1,1
15541,8788,0.3864,1,0,1
15542,916,0.4032,1,0,1
15543,5281,0.421,1,1,1
15544,5281,0.393,1,0,1
15545,6262,0.4771,1,0,1
15546,1663,0.714,1,1,1
15547,8311,0.457,1,1,1
15548,8311,0.312,1,1,1
15550,4264,0.4726,1,0,1
15551,8785,0.5064,1,1,1
15552,7768,0.4468,1,1,1
15554,3292,0.4396,1,0,1
15555,3754,0.617,1,0,1
15556,6427,0.361,1,0,1
15557,6361,0.631,1,0,1
15558,3988,0.4598,1,1,1
15559,1507,0.4552,1,1,1
15560,1601,0.4752,1,1,1
15561,4264,0.3467,1,1,1
15562,5281,0.398,1,0,1
15564,1663,0.427,1,1,1
15565,6214,0.5646,1,1,1
15566,6583,0.3347,1,0,1
15567,1597,0.419,1,0,1
15568,1538,0.5743,1,1,1
15570,1638,0.5361,1,0,1
15571,6583,0.3906,1,1,1
15572,5332,0.614,1,1,1
15573,1657,0.4485,1,1,1
15574,6844,0.508,1,1,1
15575,3580,0.392,1,0,1
15576,8446,0.4531,1,0,1
15577,3988,0.5062,1,1,1
15578,1583,0.3863,1,1,1
15579,6262,0.4503,1,1,1
15580,1601,0.3983,0,1,1
15581,4264,0.452,1,0,1
15582,3487,0.4578,1,1,1
15583,337788,0.519,1,1,1
15584,3754,0.6197,1,1,1
15585,1582,0.3841,0,1,1
15586,1761,0.4539,1,0,1
15587,6055,0.39,1,1,1
15588,1430,0.48,1,1,1
15589,7756,0.4214,1,0,1
15590,5575,0.3664,1,1,1
15591,7813,0.426,1,0,1
15592,3487,0.3419,1,0,1
15593,6427,0.465,1,1,1
15594,3754,0.5867,1,1,1
15595,6361,0.656,1,1,1
15596,6262,0.4208,1,0,1
15597,5761,0.3302,1,0,1
15598,8704,0.606,1,1,1
15599,6427,0.464,1,1,1
15600,8026,0.383,1,1,1
15601,1663,0.561,1,0,1
15602,7939,0.493,1,1,1
15603,3625,0.4414,1,0,1
15604,6634,0.3736,1,0,1
15606,1582,0.5388,1,1,1
15607,275,0.485,1,1,1
15608,1657,0.5172,1,0,1
15609,3292,0.3731,1,0,1
15610,275,0.533,1,1,1
15611,1614,0.552,1,1,1
15613,6214,0.5441,1,1,1
15614,4222,0.4179,1,1,1
15615,8311,0.456,1,1,1
15616,8785,0.4221,1,0,1
15617,810,0.5485,1,0,1
15618,6214,0.3617,0,1,1
15619,3292,0.4567,1,1,1
15620,1638,0.4852,1,0,1
15621,3754,0.6412,1,1,1
15622,1108,0.3574,1,0,1
15623,3286,0.329,1,1,1
15624,8446,0.4369,1,0,1
15625,4264,0.6397,1,0,1
15626,1813,0.4224,1,0,1
15627,7768,0.5848,1,1,1
15628,1824,0.5613,1,1,1
15629,7768,0.3966,1,0,1
15630,3625,0.5387,1,1,1
15631,985,0.457,1,1,1
15632,4264,0.285,1,0,1
15633,6583,0.4038,1,1,1
15634,1768,0.445,1,1,1
15635,6253,0.377,1,0,1
15636,8311,0.449,1,0,1
15637,8308,0.537,1,0,1
15638,845,0.58,1,1,1
15639,5332,0.548,1,1,1
15640,7624,0.333,1,0,1
15641,1597,0.563,1,1,1
15642,916,0.6049,1,0,1
15643,7924,0.5924,1,0,1
15644,8788,0.4409,1,1,1
15645,5761,0.4402,1,0,1
15646,337788,0.55,1,0,1
15647,837,1.217,1,1,1
15648,5731,0.343,0,0,1
15649,161753,0.628,1,0,1
15650,5575,0.4344,1,1,1
15651,4222,0.3715,1,0,1
15652,6214,0.3907,1,0,1
15653,5761,0.4569,1,0,1
15654,275,0.426,1,0,1
15655,845,0.448,1,1,1
15656,4222,0.4191,1,0,1
15657,3625,0.527,1,0,1
15658,3487,0.3897,1,0,1
15659,3580,0.433,1,0,1
15660,5815,0.5364,1,1,1
15661,6583,0.465,1,0,1
15662,6055,0.381,1,0,1
15663,1597,0.812,1,1,1
15664,3988,0.4864,1,0,1
15666,3487,0.356,1,0,1
15667,1507,0.3524,1,0,1
15668,916,0.4071,1,0,1
15669,6583,0.3678,1,0,1
15670,5815,0.436,1,0,1
15671,1614,0.394,1,1,1
15672,5575,0.431,1,0,1
15673,5815,0.4336,1,0,1
15674,3754,0.741,1,1,1
15675,6634,0.574,1,0,1
15676,1813,0.3874,1,0,1
15677,3910,0.5274,1,1,1
15678,1507,0.463,1,0,1
15679,3487,0.3653,1,0,1
15680,6253,0.461,1,1,1
15681,7924,0.4776,1,0,1
15682,833,0.6858,1,0,1
15683,1597,0.411,0,1,1
15684,1538,0.4064,1,0,1
15685,7813,0.336,1,0,1
15686,833,0.4232,1,1,1
15687,8788,0.447400001,1,0,1
15688,1601,0.3578,1,1,1
15689,810,0.358,0,1,1
15690,8446,0.371,1,0,1
15691,8311,0.432,1,0,1
15692,1430,0.485,1,1,1
15693,1601,0.5983,1,1,1
15694,3988,0.3547,1,0,1
15696,5803,0.584,1,1,1
15697,845,0.365,1,1,1
15698,7828,0.409,1,0,1
15699,8308,0.644,1,0,1
15700,985,0.459,1,0,1
15701,8026,0.433,1,1,1
15702,3580,0.376,1,1,1
15703,1597,0.442,1,1,1
15704,5761,0.3898,1,1,1
15705,6427,0.363,1,0,1
15706,275,0.453,1,0,1
15707,7828,0.3891,1,0,1
15708,7807,0.3207,1,0,1
15709,808,0.4366,1,1,1
15710,1821,0.6297,1,0,1
15711,3580,0.379,1,0,1
15712,6253,0.374,1,0,1
15713,1657,0.4644,1,1,1
15714,7756,0.4004,1,0,1
15716,1824,0.5144,1,1,1
15717,6055,0.352,1,0,1
15718,8755,0.4849,1,0,1
15719,1538,0.4753,1,1,1
15720,8755,0.5849,1,0,1
15721,1597,0.399,1,0,1
15722,5281,0.371,1,0,1
15723,3988,0.4602,1,1,1
15724,7813,0.479,1,1,1
15725,8311,0.499,1,1,1
15726,3286,0.366,1,0,1
15727,985,0.459,1,1,1
15728,8311,0.287,1,0,1
15729,6583,0.5791,1,1,1
15730,8755,0.4396,1,1,1
15731,1824,0.4353,0,1,1
15732,275,0.636,1,0,1
15733,6262,0.4199,0,1,1
15734,833,0.5447,1,1,1
15735,8521,0.547,1,1,1
15736,6055,0.49,0,1,1
15737,7939,0.527,1,0,1
15738,1614,0.505,1,0,1
15739,337788,0.444,0,1,1
15740,1582,0.6011,1,1,1
15741,5731,0.389,1,1,1
15742,4222,0.6244,1,1,1
15743,1582,0.3933,1,1,1
15744,837,0.559,1,1,1
15745,837,0.718,1,0,1
15746,808,0.565,1,1,1
15747,8446,0.3871,1,0,1
15748,5731,0.473,1,0,1
15749,6844,0.361,1,0,1
15750,5575,0.4203,1,0,1
15751,1583,0.4398,1,1,1
15752,8521,0.5326,1,1,1
15753,5761,0.4221,1,0,1
15754,3292,0.619,1,0,1
15755,8788,0.614599999,1,1,1
15756,916,0.3882,1,1,1
15757,7939,0.511,1,1,1
15758,337788,0.503,1,1,1
15760,7828,0.3547,1,0,1
15761,1597,0.511,1,0,1
15762,6253,0.532,1,0,1
15763,1538,0.4065,1,0,1
15764,1601,0.3153,1,0,1
15765,7924,0.4415,1,0,1
15766,6361,0.483,1,0,1
15767,6844,0.539,1,1,1
15768,1761,0.3681,1,1,1
15769,837,0.7,1,0,1
15770,6583,0.4594,1,1,1
15771,3292,0.652,1,0,1
15772,8704,0.478,1,1,1
15773,6634,0.4657,1,1,1
15774,1663,0.575,1,1,1
15775,275,0.498,1,1,1
15776,7768,0.4478,1,0,1
15777,1583,0.3836000000000001,1,0,1
15778,1507,0.4626,1,1,1
15779,916,0.5292,1,0,1
15780,8521,0.3713,1,0,1
15781,3580,0.472,1,0,1
15782,985,0.414,1,0,1
15783,7939,0.404,1,0,1
15784,6361,0.42,1,0,1
15785,6109,0.5066,1,1,1
15786,6583,0.4248,1,0,1
15787,337788,0.486,1,0,1
15788,4222,0.402,1,0,1
15789,916,0.381,1,0,1
15790,4222,0.4185,1,0,1
15791,7813,0.337,1,0,1
15792,1657,0.3837,1,0,1
15793,810,0.3892,1,0,1
15794,7939,0.522,1,1,1
15795,7939,0.379,1,0,1
15796,845,0.401,0,0,1
15797,8521,0.6176,1,0,1
15798,8788,0.454,1,0,1
15799,6214,0.4931,1,0,1
15800,1538,0.423,1,1,1
15801,4222,0.4657,1,1,1
15802,8308,0.38,1,0,1
15803,1583,0.4217999999999999,1,1,1
15804,8308,0.531,1,0,1
15805,3625,0.491,1,0,1
15806,3754,0.6584,1,1,1
15807,3292,0.5882,1,0,1
15808,1430,0.557,1,1,1
15809,6427,0.362,1,1,1
15810,1583,0.6063,1,1,1
15811,1761,0.5335,0,0,1
15812,6634,0.5371,1,1,1
15813,8785,0.4972,1,1,1
15814,1768,0.318,1,1,1
15815,1663,0.501,1,1,1
15816,6109,0.3692,1,0,1
15817,7624,0.436,1,0,1
15818,5575,0.4371,0,1,1
15819,1663,0.447,0,1,1
15820,808,0.4165,1,1,1
15821,7828,0.315,1,0,1
15822,4222,0.3852,1,0,1
15823,1601,0.4023,1,0,1
15824,7939,0.417,1,1,1
15825,6427,0.499,1,0,1
15826,5575,0.5217,1,1,1
15827,837,0.405,1,0,1
15828,7813,0.437,1,1,1
15829,8446,0.4388,1,0,1
15830,1583,0.4923,1,1,1
15831,3580,0.453,1,1,1
15832,6262,0.4046,1,0,1
15833,3754,0.5248,1,0,1
15834,161753,0.386,1,0,1
15835,8446,0.4201,1,0,1
15836,1821,0.318299999,1,0,1
15837,6427,0.434,1,0,1
15838,1813,0.3045,1,0,1
15839,6361,0.505,1,0,1
15840,808,0.5032,1,0,1
15841,810,0.3919,1,1,1
15842,7828,0.5524,1,1,1
15843,6844,0.523,1,1,1
15844,6214,0.3483,0,1,1
15845,6262,0.5463,1,1,1
15846,7768,0.4516,1,1,1
15847,845,0.546,1,1,1
15848,6262,0.4787,1,1,1
15849,6583,0.3841,1,0,1
15850,6055,0.447,1,0,1
15851,6583,0.6348,1,0,1
15852,1824,0.4151,0,1,1
15853,7624,0.333,0,0,1
15854,1813,0.5399,1,1,1
15855,1638,0.5093,1,1,1
15856,1601,0.4986,1,1,1
15857,8785,0.3798,1,0,1
15858,808,0.4703,1,0,1
15859,8785,0.3545,1,0,1
15860,275,0.473,1,0,1
15861,3988,0.4292,1,1,1
15862,5761,0.5695,1,1,1
15863,7828,0.5182,1,1,1
15864,7756,0.3465,1,0,1
15865,7840,0.976,1,1,1
15866,6214,0.5315,1,1,1
15867,5281,0.458,1,0,1
15868,7768,0.2873,0,1,1
15869,8785,0.3727,1,0,1
15870,5815,0.3857,1,0,1
15871,5803,0.637,1,1,1
15872,1601,0.4336,1,0,1
15873,7924,0.44,1,1,1
15874,7756,0.5041,1,1,1
15875,7624,0.451,1,0,1
15876,1813,0.4028,1,1,1
15877,1538,0.4826,1,0,1
15878,1813,0.4388,0,1,1
15879,3487,0.5913,1,1,1
15880,6109,0.5659,1,1,1
15881,6214,0.4912,1,1,1
15882,1507,0.5345,1,0,1
15883,7756,0.4388,1,0,1
15884,1601,0.4675,1,0,1
15885,8704,0.474,0,0,1
15886,8521,0.3887,1,1,1
15887,4222,0.416,1,0,1
15888,7939,0.555,1,1,1
15889,1583,0.4926,1,1,1
15890,6634,0.4853,1,0,1
15891,4264,0.4223,1,1,1
15892,7756,0.3816,1,0,1
15893,8521,0.6165,1,1,1
15894,916,0.4391,1,0,1
15895,6427,0.48,1,0,1
15896,6361,0.485,1,0,1
15897,8026,0.379,1,0,1
15898,7768,0.3919,1,1,1
15899,1430,0.335,1,1,1
15900,1821,0.335599999,1,0,1
15901,916,0.3878,1,0,1
15902,1583,0.5621,1,0,1
15903,3286,0.437,0,1,1
15904,7924,0.3807,1,0,1
15905,8785,0.4417,1,0,1
15906,1638,0.4031,1,0,1
15907,5761,0.5331,1,1,1
15908,7768,0.5139,1,1,1
15909,7624,0.334,1,0,1
15910,8311,0.539,1,0,1
15911,1824,0.5297,1,1,1
15912,7624,0.347,1,0,1
15913,8755,0.427,1,1,1
15914,6262,0.3838,1,0,1
15915,5803,0.551,1,1,1
15916,3625,0.5116,1,1,1
15917,337788,0.453,1,0,1
15918,3580,0.408,1,0,1
15919,7813,0.283,1,1,1
15920,4264,0.4643,1,1,1
15921,8446,0.3731,1,0,1
15922,161753,0.47,1,1,1
15923,1108,0.4217,1,0,1
15924,1768,0.488,1,0,1
15925,1507,0.4359,1,1,1
15926,7840,0.505,1,1,1
15927,845,0.418,1,0,1
15928,5332,0.552,1,1,1
15929,8704,0.465,1,0,1
15930,1768,0.353,1,0,1
15931,7756,0.521,1,0,1
15932,1430,0.43,1,0,1
15933,1108,0.5664,1,1,1
15934,337788,0.368,1,1,1
15935,1597,0.598,1,0,1
15936,5803,0.475,1,1,1
15937,6262,0.4851,1,0,1
15938,6583,0.5314,1,1,1
15939,4222,0.3629,1,0,1
15940,1821,0.4203,1,1,1
15941,7924,0.4371,1,0,1
15942,3754,0.7216,1,1,1
15943,7828,0.4558,1,1,1
15944,7840,0.468,1,0,1
15945,6583,0.4761,1,0,1
15946,3286,0.281,1,0,1
15947,1601,0.4133,1,1,1
15948,1821,0.3361,1,0,1
15949,8308,0.456,1,0,1
15950,1614,0.338,1,1,1
15951,8788,0.4368,1,1,1
15952,1430,0.588,1,1,1
15953,837,0.436,1,0,1
15954,161753,0.38,1,1,1
15955,5281,0.454,1,1,1
15956,161753,0.503,1,0,1
15957,3625,0.4546,1,0,1
15959,7840,0.462,1,0,1
15960,5281,0.597,1,0,1
15961,5815,0.4787,1,0,1
15962,985,0.392,1,1,1
15963,845,0.407,1,0,1
15964,8521,0.398,0,0,1
15965,8785,0.39,1,0,1
15966,1657,0.4661,1,0,1
15967,3754,0.4591,1,0,1
15968,6844,0.447,1,0,1
15969,3754,0.6087,1,1,1
15970,6109,0.3553,1,0,1
15971,8704,0.541,1,0,1
15972,6109,0.4329,1,0,1
15973,5761,0.4179,1,0,1
15974,8785,0.3746,1,0,1
15975,8704,0.584,1,0,1
15976,5281,0.487,1,1,1
15977,1597,0.61,1,0,1
15978,7939,0.397,1,1,1
15979,985,0.373,0,0,1
15980,8308,0.418,1,0,1
15981,7807,0.3739,0,0,1
15982,5731,0.507,1,1,1
15983,5761,0.3154,1,1,1
15984,3625,0.7895,1,1,1
15985,5281,0.43,1,0,1
15986,808,0.4308,0,1,1
15987,3292,0.7039,1,0,1
15988,1601,0.4263,1,0,1
15989,916,0.5201,1,1,1
15990,337788,0.452,1,1,1
15991,1601,0.2848,1,1,1
15992,6844,0.54,1,0,1
15993,1761,0.5046,1,1,1
15994,1614,0.493,1,0,1
15995,3625,0.497,1,1,1
15996,8755,0.3608,1,1,1
15997,6055,0.414,1,0,1
15998,4264,0.3793,0,1,1
15999,6109,0.3434,0,1,1
16000,1638,0.3856,1,0,1
16001,810,0.5027,1,0,1
16002,1638,0.3663,0,1,1
16003,5731,0.338,1,0,1
16004,6634,0.4672,1,0,1
16005,4264,0.4368,1,0,1
16006,8446,0.3878,1,0,1
16007,7756,0.454,1,1,1
16008,6427,0.49,1,1,1
16009,3292,0.3889,1,0,1
16010,4264,0.7772,1,1,1
16011,6109,0.3094,1,0,1
16012,1538,0.5256,1,1,1
16013,1108,0.4913,1,1,1
16014,7756,0.3948,1,0,1
16015,845,0.499,1,1,1
16016,1821,0.4398,1,0,1
16017,1824,0.4989,1,1,1
16018,1768,0.495,1,1,1
16019,7813,0.363,1,0,1
16020,810,0.4211,1,1,1
16021,8755,0.4041,1,1,1
16022,7939,0.51,1,0,1
16023,8521,0.3973,0,0,1
16024,3286,0.368,1,1,1
16025,845,0.384,1,1,1
16026,916,0.4976,1,1,1
16027,8521,0.5282,1,0,1
16028,1582,0.5351,1,1,1
16029,1583,0.4369,1,1,1
16030,1583,0.5962,1,1,1
16031,1601,0.4395,1,1,1
16032,8785,0.5056,1,0,1
16033,810,0.4897,1,1,1
16034,5803,0.371,1,0,1
16035,5575,0.423,1,1,1
16036,5803,0.426,1,1,1
16037,1583,0.3882,1,0,1
16038,275,0.384,1,0,1
16039,6583,0.3895,1,0,1
16040,275,0.579,1,1,1
16041,8521,0.4166,1,1,1
16042,275,0.63,1,1,1
16044,1638,0.4021,1,0,1
16046,985,0.453,1,0,1
16047,7807,0.5104,1,1,1
16048,3910,0.4207,1,1,1
16049,3292,0.4574,1,0,1
16050,1761,0.5836,1,1,1
16051,1638,0.2732,1,1,1
16052,8308,0.422,1,0,1
16053,6361,0.392,1,0,1
16054,1601,0.3799,1,0,1
16055,7924,0.5786,1,1,1
16056,7624,0.367,1,0,1
16057,7624,0.414,1,0,1
16058,1768,0.428,1,0,1
16059,6262,0.5463,1,1,1
16060,8755,0.7001,1,0,1
16061,985,0.448,1,1,1
16062,8308,0.45,1,1,1
16063,1663,0.535,1,1,1
16064,275,0.4,1,0,1
16065,1813,0.3221,1,1,1
16066,161753,0.486,1,1,1
16067,1657,0.421,1,0,1
16068,6262,0.4011,1,0,1
16069,5803,0.39,1,0,1
16070,1538,0.4993,1,1,1
16071,3487,0.3928,1,0,1
16072,1761,0.4179,1,0,1
16073,8446,0.4528,0,1,1
16074,3988,0.3344,1,0,1
16075,7840,0.942,1,0,1
16076,6262,0.5293,1,0,1
16077,7756,0.2699,0,0,1
16078,8704,0.809,1,0,1
16079,4222,0.4733,1,1,1
16080,1597,0.488,0,1,1
16081,1768,0.525,1,0,1
16082,7939,0.518,1,1,1
16083,6844,0.45,0,1,1
16084,1768,0.454,1,0,1
16085,1582,0.4573,1,1,1
16086,3292,0.5219,1,0,1
16087,1768,0.387,1,1,1
16088,1638,0.37,1,1,1
16089,4222,0.4962,1,1,1
16090,3625,0.6511,1,0,1
16091,810,0.4779,1,1,1
16092,3988,0.4927,1,1,1
16093,7840,0.838,1,1,1
16094,4264,0.7284,1,1,1
16095,3292,0.5229,1,1,1
16096,1507,0.5387,1,0,1
16097,810,0.5271,1,1,1
16098,5575,0.3569,1,1,1
16099,3754,0.6572,1,0,1
16100,833,0.6801,1,1,1
16101,161753,0.505,1,1,1
16102,7807,0.3781,1,1,1
16103,833,0.4226,0,1,1
16104,5731,0.691,1,0,1
16105,808,0.4271,1,0,1
16106,7828,0.4286,1,0,1
16107,5575,0.4877,1,1,1
16108,3286,0.434,1,1,1
16109,4222,0.57,1,0,1
16110,7768,0.3699,1,1,1
16111,1657,0.4181,1,1,1
16113,1430,0.552,1,1,1
16114,1108,0.4524,1,0,1
16115,8026,0.386,1,0,1
16116,3754,0.4853,1,0,1
16117,1430,0.372,1,0,1
16118,1638,0.536,1,1,1
16119,833,0.4597,1,0,1
16120,8308,0.377,1,0,1
16121,3580,0.364,1,0,1
16122,1657,0.5219,1,0,1
16123,8755,0.5555,1,0,1
16124,8311,0.556,1,1,1
16125,1824,0.3929,0,1,1
16126,8311,0.721,1,1,1
16127,7828,0.4468,1,0,1
16129,7813,0.626,0,0,1
16130,3580,0.44,1,0,1
16131,4222,0.4299,1,0,1
16132,1768,0.536,1,1,1
16133,1768,0.459,1,0,1
16134,5815,0.4812,1,0,1
16135,1583,0.5947,1,1,1
16136,8704,0.638,1,0,1
16137,5803,0.57,1,1,1
16138,3754,0.4624,1,0,1
16139,7840,0.575,1,1,1
16140,1768,0.418,1,1,1
16141,6361,0.467,1,0,1
16142,810,0.3459,1,0,1
16143,1601,0.3339,0,1,1
16144,6427,0.315,1,1,1
16145,1638,0.3931,1,1,1
16146,4222,0.357,1,1,1
16147,8704,0.452,1,0,1
16148,7807,0.3178,1,1,1
16149,6253,0.44,1,1,1
16151,1108,0.4415,1,0,1
16152,1108,0.4713,1,0,1
16153,1601,0.3738,1,1,1
16154,1614,0.548,1,1,1
16155,3754,0.4913,1,0,1
16156,1430,0.402,0,1,1
16157,8788,0.3853,1,0,1
16158,1821,0.468799999,1,1,1
16159,6055,0.486,1,0,1
16160,5803,0.355,1,1,1
16161,1108,0.474,1,0,1
16162,5575,0.4249,1,0,1
16163,1657,0.4223,1,0,1
16164,1582,0.4719,1,1,1
16165,7939,0.435,1,1,1
16166,1507,0.5263,1,1,1
16167,7807,0.4912,1,1,1
16169,8785,0.3856,1,0,1
16170,7768,0.3936,1,0,1
16171,1582,0.4213,1,0,1
16172,275,0.511,1,0,1
16173,1768,0.442,1,0,1
16174,5815,0.4383,1,0,1
16175,5332,0.534,1,0,1
16176,1583,0.4103,1,0,1
16177,5332,0.399,1,0,1
16178,337788,0.402,1,0,1
16179,6214,0.3341,1,0,1
16180,5803,0.403,1,1,1
16181,1657,0.3833,1,0,1
16182,4264,0.5419,1,0,1
16183,7768,0.6337,1,0,1
16184,1657,0.3062,0,0,1
16185,1761,0.4243,1,0,1
16186,5575,0.4155,1,0,1
16187,4222,0.3556,1,0,1
16188,7768,0.484,1,1,1
16189,3286,0.421,1,1,1
16190,161753,0.373,1,0,1
16191,161753,0.529,1,1,1
16192,8704,0.478,1,1,1
16193,837,0.605,1,1,1
16194,1108,0.3419,1,0,1
16195,5332,0.497,1,1,1
16196,1824,0.4139,1,0,1
16197,8788,0.3568,1,1,1
16198,1638,0.6455,1,1,1
16199,3910,0.4263,1,0,1
16200,8704,0.63,0,0,1
16201,8788,0.4556,1,0,1
16202,1768,0.614,1,1,1
16203,1813,0.4375,1,1,1
16204,1538,0.3932,1,0,1
16205,808,0.4248,1,1,1
16206,1821,0.5269,1,0,1
16207,3286,0.364,1,0,1
16208,1813,0.3225,1,0,1
16209,1813,0.3712,1,1,1
16210,3754,0.5926,1,1,1
16211,808,0.4771,1,1,1
16212,3988,0.3834,1,1,1
16213,3625,0.4156,1,1,1
16214,337788,0.408,1,0,1
16215,7624,0.704,1,1,1
16217,1768,0.537,1,1,1
16218,1821,0.5042,1,1,1
16219,837,0.692,1,0,1
16220,808,0.5239,1,0,1
16221,5815,0.4137,1,0,1
16222,7939,0.501,1,1,1
16223,6214,0.3753,1,1,1
16224,3487,0.4364,1,1,1
16225,337788,0.46,1,0,1
16226,1614,0.561,1,0,1
16227,5761,0.4558,1,0,1
16228,5281,0.39,1,0,1
16229,833,0.5745,1,0,1
16230,5332,0.412,1,1,1
16231,1507,0.451,1,0,1
16232,1657,0.3577,1,0,1
16234,6844,0.486,1,0,1
16235,3286,0.457,1,1,1
16236,3292,0.6136,1,1,1
16237,4264,0.3838,1,0,1
16238,1813,0.3719,0,1,1
16239,5761,0.5395,1,1,1
16240,4264,0.4877,1,1,1
16241,6427,0.396,1,0,1
16242,5731,0.41,1,1,1
16243,837,0.386,1,0,1
16244,3910,0.2964,1,0,1
16245,1108,0.4299,1,1,1
16246,7756,0.3879,1,0,1
16247,833,0.4737,1,1,1
16248,7828,0.4902,1,1,1
16249,8521,0.633,1,0,1
16250,161753,0.514,1,1,1
16251,8704,0.587,1,1,1
16252,5575,0.4407,1,0,1
16253,1657,0.4552000000000001,1,1,1
16254,7828,0.4765,1,0,1
16255,1108,0.5393,1,1,1
16256,337788,0.486,1,0,1
16257,5803,0.332,1,1,1
16258,6634,0.4324,1,0,1
16259,4264,0.6986,1,0,1
16260,1663,0.637,1,0,1
16261,6253,0.444,1,1,1
16263,1638,0.4939,1,0,1
16264,6634,0.4177,1,0,1
16265,3754,0.5411,1,0,1
16266,8788,0.5615,1,1,1
16267,8446,0.3385,1,1,1
16268,1824,0.5073,1,1,1
16269,8785,0.5543,1,0,1
16270,8311,0.473,1,1,1
16271,8521,0.6373,1,0,1
16272,1813,0.4227,1,0,1
16273,8026,0.474,1,1,1
16274,808,0.4481,1,0,1
16275,7807,0.4815,0,1,1
16276,4222,0.3545,1,1,1
16277,3292,0.3912,1,0,1
16278,8788,0.364200001,0,1,1
16279,3988,0.3154,1,1,1
16280,3988,0.4,1,1,1
16281,1657,0.3673,0,1,1
16282,3292,0.5105,1,0,1
16283,3988,0.5698,1,0,1
16284,5332,0.482,1,1,1
16285,8026,0.346,1,0,1
16286,6583,0.5457,1,1,1
16287,1507,0.4973,1,1,1
16288,1614,0.384,1,0,1
16289,337788,0.424,1,0,1
16290,1638,0.5702,1,1,1
16291,6427,0.402,1,1,1
16292,985,0.406,1,1,1
16293,3286,0.365,1,1,1
16294,7813,0.404,1,0,1
16295,1657,0.4486,1,1,1
16296,5761,0.4185,1,0,1
16297,1597,0.521,1,1,1
16298,1813,0.3054,1,1,1
16299,6634,0.6793,1,1,1
16300,6361,0.569,1,0,1
16301,5575,0.4207,1,1,1
16302,6214,0.4163,1,0,1
16303,3625,0.426,1,0,1
16304,1601,0.6044,1,1,1
16305,275,0.414,1,0,1
16306,6583,0.3701,1,0,1
